"","pop","trt","bagnum_text","tank_ID","gg_mll_ind","gg_full_ind","method"
"52","KAL","TempControl-21psu",52,"A2",0.00852380110983667,0.00977836999949269,"lea_offset"
"53","VAT","TempControl-21psu",53,"A2",0.00796152696539428,0.00759292912984796,"lea_offset"
"54","KUR","TempControl-21psu",54,"A2",0.00803370275688218,0.00901673284265285,"lea_offset"
"55","VIK","TempControl-21psu",55,"A2",0.00299120657056878,0.00296515678077344,"lea_offset"
"56","BAR","TempControl-21psu",56,"A2",0.00675190666290198,0.00675460478870683,"lea_offset"
"57","KUR","TempControl-7psu",57,"A2",0.000857976860747635,0.000706624909873125,"lea_offset"
"58","BJO","TempControl-7psu",58,"A2",0.00365724956250856,0.00317026726303355,"lea_offset"
"59","KAL","TempControl-7psu",59,"A2",0.000150718559864617,0.000126868902867586,"lea_offset"
"60","HOR","TempControl-7psu",60,"A2",0.00192296945175792,0.00149459099680949,"lea_offset"
"61","VIK","TempControl-7psu",61,"A2",0.00399265228039439,0.0047563104736961,"lea_offset"
"62","HOG","TempControl-7psu",62,"A2",0.00328687008591812,0.00370361388344173,"lea_offset"
"63","BAR","TempControl-7psu",63,"A2",0.00308814657831573,0.00352241677609236,"lea_offset"
"64","VAT","TempControl-7psu",64,"A2",0.00894577549141643,0.0106057669708825,"lea_offset"
"65","VIK","TempWarm-16psu",65,"A3",0.0262412782096954,0.0222920624557938,"lea_offset"
"66","KAL","TempWarm-16psu",66,"A3",0.0233025962076987,0.0214611323617914,"lea_offset"
"67","HOG","TempWarm-16psu",67,"A3",0.0292855559063421,0.0251321386841825,"lea_offset"
"68","KUR","TempWarm-16psu",68,"A3",0.0283103402016462,0.0254798492623803,"lea_offset"
"69","BJO","TempWarm-16psu",69,"A3",0.0407307263612337,0.0369006053583599,"lea_offset"
"70","BAR","TempWarm-16psu",70,"A3",0.0281137707456645,0.0241194662483302,"lea_offset"
"71","VAT","TempWarm-16psu",71,"A3",0.0326280985299698,0.0278542852472675,"lea_offset"
"72","HOR","TempWarm-16psu",72,"A3",0.0304869444143549,0.0274567701427359,"lea_offset"
"73","KAL","TempWarm-5psu",73,"A3",0.0201835448952061,0.0171591228308675,"lea_offset"
"74","HOR","TempWarm-5psu",74,"A3",0.0265144018927184,0.0223079184025261,"lea_offset"
"75","VAT","TempWarm-5psu",75,"A3",0.0366911088917472,0.0332916272187783,"lea_offset"
"76","BAR","TempWarm-5psu",76,"A3",0.028419973123112,0.0245376586017381,"lea_offset"
"77","VIK","TempWarm-5psu",77,"A3",0.0302103202828281,0.0266682508071898,"lea_offset"
"78","KUR","TempWarm-5psu",78,"A3",0.0259526205277726,0.0220204267909617,"lea_offset"
"79","BJO","TempWarm-5psu",79,"A3",0.0366754840325333,0.0313074803573125,"lea_offset"
"80","HOG","TempWarm-5psu",80,"A3",0.030259485094053,0.0261833320519484,"lea_offset"
"81","KAL","TempWarm-16psu",81,"A3",0.0231667293150968,0.0212903089983314,"lea_offset"
"82","BJO","TempWarm-16psu",82,"A3",0.0411266456746837,0.0374039713181794,"lea_offset"
"83","BAR","TempWarm-16psu",83,"A3",0.0280758446820275,0.0240756536570377,"lea_offset"
"84","HOR","TempWarm-16psu",84,"A3",0.0304313753274099,0.0273825985557289,"lea_offset"
"85","HOG","TempWarm-16psu",85,"A3",0.0292539682943588,0.0250943682185505,"lea_offset"
"86","VIK","TempWarm-16psu",86,"A3",0.0262404134101069,0.022293552636717,"lea_offset"
"87","VAT","TempWarm-16psu",87,"A3",0.0325991136408036,0.0278207552734526,"lea_offset"
"88","KUR","TempWarm-16psu",88,"A3",0.0282485369766849,0.0254012779593581,"lea_offset"
"89","HOG","TempWarm-5psu",89,"A3",0.030259485094053,0.0261833320519484,"lea_offset"
"90","BAR","TempWarm-5psu",90,"A3",0.0284336565549481,0.024557225445564,"lea_offset"
"91","BJO","TempWarm-5psu",91,"A3",0.0366754840325333,0.0313074803573125,"lea_offset"
"92","KUR","TempWarm-5psu",92,"A3",0.0259192407681141,0.0219877405648827,"lea_offset"
"93","KAL","TempWarm-5psu",93,"A3",0.0201835448952061,0.0171591228308675,"lea_offset"
"94","VIK","TempWarm-5psu",94,"A3",0.0302103202828281,0.0266682508071898,"lea_offset"
"95","HOR","TempWarm-5psu",95,"A3",0.0265192191270383,0.0223089469518334,"lea_offset"
"96","VAT","TempWarm-5psu",96,"A3",0.0366911088917472,0.0332916272187783,"lea_offset"
"97","HOG","TempWarm-16psu",97,"A4",0.0398456708584258,0.0341961794130169,"lea_offset"
"98","BJO","TempWarm-16psu",98,"A4",0.053071957333733,0.0479229522790866,"lea_offset"
"99","VAT","TempWarm-16psu",99,"A4",0.0425983850843416,0.0362985361903951,"lea_offset"
"100","BAR","TempWarm-16psu",100,"A4",0.0380447042481568,0.0326400096706283,"lea_offset"
"101","VIK","TempWarm-16psu",101,"A4",0.0367296757465948,0.0312599945506232,"lea_offset"
"102","HOR","TempWarm-16psu",102,"A4",0.0397866984131449,0.0356195614736597,"lea_offset"
"103","KAL","TempWarm-16psu",103,"A4",0.0323545632643843,0.0294186793686583,"lea_offset"
"104","KUR","TempWarm-16psu",104,"A4",0.0382390239423303,0.034131967726094,"lea_offset"
"105","KAL","TempWarm-5psu",105,"A4",0.0295802426810117,0.0252582357834699,"lea_offset"
"106","VIK","TempWarm-5psu",106,"A4",0.0410036877721579,0.0357199228286233,"lea_offset"
"107","BJO","TempWarm-5psu",107,"A4",0.0489472297126905,0.0419134750917691,"lea_offset"
"108","KUR","TempWarm-5psu",108,"A4",0.0363531995160061,0.0309653782064748,"lea_offset"
"109","VAT","TempWarm-5psu",109,"A4",0.047051559596253,0.0419162854006077,"lea_offset"
"110","BAR","TempWarm-5psu",110,"A4",0.0388037570009691,0.0333102581256528,"lea_offset"
"111","HOR","TempWarm-5psu",111,"A4",0.0363279010450961,0.0308021915898782,"lea_offset"
"112","HOG","TempWarm-5psu",112,"A4",0.0412091597641507,0.0354198463351085,"lea_offset"
"113","KAL","TempWarm-16psu",113,"A4",0.0324085226792449,0.0294922417326105,"lea_offset"
"114","BAR","TempWarm-16psu",114,"A4",0.0380114109706142,0.0325991284611793,"lea_offset"
"115","KUR","TempWarm-16psu",115,"A4",0.038328186233618,0.0342491215199951,"lea_offset"
"116","HOR","TempWarm-16psu",116,"A4",0.0398719621106675,0.0357234019969017,"lea_offset"
"117","HOG","TempWarm-16psu",117,"A4",0.0398063100177476,0.0341440737280639,"lea_offset"
"118","BJO","TempWarm-16psu",118,"A4",0.0529278579892965,0.0477312578617575,"lea_offset"
"119","VAT","TempWarm-16psu",119,"A4",0.0425983850843416,0.0362985361903951,"lea_offset"
"120","VIK","TempWarm-16psu",120,"A4",0.0367296757465948,0.0312599945506232,"lea_offset"
"121","HOR","TempWarm-5psu",121,"A4",0.0363279010450961,0.0308021915898782,"lea_offset"
"122","BJO","TempWarm-5psu",122,"A4",0.0489472297126905,0.0419134750917691,"lea_offset"
"123","KUR","TempWarm-5psu",123,"A4",0.0363531995160061,0.0309653782064748,"lea_offset"
"124","HOG","TempWarm-5psu",124,"A4",0.0413167626409576,0.0355389275915977,"lea_offset"
"125","VAT","TempWarm-5psu",125,"A4",0.0471329742581505,0.0420151921403737,"lea_offset"
"126","KAL","TempWarm-5psu",126,"A4",0.0296289206799575,0.025299850934495,"lea_offset"
"127","BAR","TempWarm-5psu",127,"A4",0.0388037570009691,0.0333102581256528,"lea_offset"
"128","VIK","TempWarm-5psu",128,"A4",0.0410548909228466,0.0357669861650753,"lea_offset"
"129","BAR","TempWarm-16psu",129,"B1",0.0270370818419641,0.0231766645657892,"lea_offset"
"130","HOG","TempWarm-16psu",130,"B1",0.0281134240661017,0.0241137297170186,"lea_offset"
"131","HOR","TempWarm-16psu",131,"B1",0.0295904881440332,0.0266530865187755,"lea_offset"
"132","VAT","TempWarm-16psu",132,"B1",0.0315595714181035,0.0269121003435051,"lea_offset"
"133","BJO","TempWarm-16psu",133,"B1",0.0398455462371663,0.0362762316986219,"lea_offset"
"134","KAL","TempWarm-16psu",134,"B1",0.0224110346660621,0.0206887900568609,"lea_offset"
"135","VIK","TempWarm-16psu",135,"B1",0.0250565674723089,0.0212704163693875,"lea_offset"
"136","KUR","TempWarm-16psu",136,"B1",0.0270446967893671,0.0242822371988328,"lea_offset"
"137","KAL","TempWarm-5psu",137,"B1",0.0191803781655051,0.016287577975182,"lea_offset"
"138","BAR","TempWarm-5psu",138,"B1",0.0272833010577575,0.0235780852078853,"lea_offset"
"139","KUR","TempWarm-5psu",139,"B1",0.0247583817973774,0.0209780706952446,"lea_offset"
"140","HOR","TempWarm-5psu",140,"B1",0.0254712001947235,0.0213763615057787,"lea_offset"
"141","BJO","TempWarm-5psu",141,"B1",0.035281783961019,0.0300822902454318,"lea_offset"
"142","VAT","TempWarm-5psu",142,"B1",0.0355818888413006,0.0323580936966757,"lea_offset"
"143","VIK","TempWarm-5psu",143,"B1",0.0289331171102528,0.0255808651020237,"lea_offset"
"144","HOG","TempWarm-5psu",144,"B1",0.0290104744748266,0.0251236918789427,"lea_offset"
"145","BJO","TempWarm-16psu",145,"B1",0.0398769647139133,0.0363187264067802,"lea_offset"
"146","VIK","TempWarm-16psu",146,"B1",0.0250544060282121,0.0212655833478053,"lea_offset"
"147","KUR","TempWarm-16psu",147,"B1",0.0270207747978535,0.0242500705353508,"lea_offset"
"148","KAL","TempWarm-16psu",148,"B1",0.0221552205506677,0.0203638652842512,"lea_offset"
"149","BAR","TempWarm-16psu",149,"B1",0.0269645955964661,0.0230946924281515,"lea_offset"
"150","HOR","TempWarm-16psu",150,"B1",0.0294634610672802,0.0265008803920532,"lea_offset"
"151","HOG","TempWarm-16psu",151,"B1",0.0280848438242295,0.024080770563859,"lea_offset"
"152","VAT","TempWarm-16psu",152,"B1",0.0315661756851441,0.0269361581548068,"lea_offset"
"153","KUR","TempWarm-5psu",153,"B1",0.0247838844324586,0.0210019269805489,"lea_offset"
"154","BAR","TempWarm-5psu",154,"B1",0.0272833010577575,0.0235780852078853,"lea_offset"
"155","BJO","TempWarm-5psu",155,"B1",0.035281783961019,0.0300822902454318,"lea_offset"
"156","HOG","TempWarm-5psu",156,"B1",0.0290104744748266,0.0251236918789427,"lea_offset"
"157","VAT","TempWarm-5psu",157,"B1",0.035628145868598,0.0324114848635235,"lea_offset"
"158","VIK","TempWarm-5psu",158,"B1",0.0289926455132031,0.025643946087687,"lea_offset"
"159","KAL","TempWarm-5psu",159,"B1",0.0191610768167216,0.0162703020754139,"lea_offset"
"160","HOR","TempWarm-5psu",160,"B1",0.0254810397895721,0.0213879608140985,"lea_offset"
"161","BAR","TempWarm-16psu",161,"B2",0.0251559416982423,0.0215584921994931,"lea_offset"
"162","HOG","TempWarm-16psu",162,"B2",0.0261724133750116,0.0224574698024835,"lea_offset"
"163","VAT","TempWarm-16psu",163,"B2",0.0296908111168227,0.0253581639139563,"lea_offset"
"164","KAL","TempWarm-16psu",164,"B2",0.0211678736923678,0.0197509139979427,"lea_offset"
"165","VIK","TempWarm-16psu",165,"B2",0.0231463607155428,0.0196442235443736,"lea_offset"
"166","KUR","TempWarm-16psu",166,"B2",0.025249585787607,0.0227375995243199,"lea_offset"
"167","BJO","TempWarm-16psu",167,"B2",0.0374661110157942,0.034145085089564,"lea_offset"
"168","HOR","TempWarm-16psu",168,"B2",0.0275804781898677,0.0248089824241265,"lea_offset"
"169","KAL","TempWarm-5psu",169,"B2",0.0174900378254849,0.0148374848778503,"lea_offset"
"170","HOR","TempWarm-5psu",170,"B2",0.0236367353652912,0.0197989301897917,"lea_offset"
"171","VIK","TempWarm-5psu",171,"B2",0.0270436585605941,0.0240257251193191,"lea_offset"
"172","KUR","TempWarm-5psu",172,"B2",0.0228976865392736,0.0193884181250318,"lea_offset"
"173","BAR","TempWarm-5psu",173,"B2",0.0254129440581071,0.0220186919842953,"lea_offset"
"174","BJO","TempWarm-5psu",174,"B2",0.0329921280598769,0.0281163043717859,"lea_offset"
"175","VAT","TempWarm-5psu",175,"B2",0.0336948032979388,0.0308215322763547,"lea_offset"
"176","HOG","TempWarm-5psu",176,"B2",0.0270105488658515,0.0234473706207236,"lea_offset"
"177","KAL","TempWarm-16psu",177,"B2",0.0206621967598494,0.0191142549704239,"lea_offset"
"178","HOG","TempWarm-16psu",178,"B2",0.0261659505921382,0.0224483686153742,"lea_offset"
"179","BJO","TempWarm-16psu",179,"B2",0.0375988520884889,0.0343091788760418,"lea_offset"
"180","KUR","TempWarm-16psu",180,"B2",0.0252259541112588,0.0227058113771157,"lea_offset"
"181","VIK","TempWarm-16psu",181,"B2",0.0231465813865073,0.0196442754357116,"lea_offset"
"182","BAR","TempWarm-16psu",182,"B2",0.0251208404991943,0.0215195587778628,"lea_offset"
"183","HOR","TempWarm-16psu",183,"B2",0.0277113247659831,0.0249744600158818,"lea_offset"
"184","VAT","TempWarm-16psu",184,"B2",0.0297046226347958,0.0253774387917088,"lea_offset"
"185","BJO","TempWarm-5psu",185,"B2",0.0329797399863104,0.0281078258102489,"lea_offset"
"186","KUR","TempWarm-5psu",186,"B2",0.0228725978418234,0.019364733053217,"lea_offset"
"187","KAL","TempWarm-5psu",187,"B2",0.0174716957462966,0.0148209591947049,"lea_offset"
"188","HOR","TempWarm-5psu",188,"B2",0.0236471418579352,0.0198223109840022,"lea_offset"
"189","VAT","TempWarm-5psu",189,"B2",0.0336948032979388,0.0308215322763547,"lea_offset"
"190","VIK","TempWarm-5psu",190,"B2",0.0270266496853039,0.0240013156826391,"lea_offset"
"191","HOG","TempWarm-5psu",191,"B2",0.0270105488658515,0.0234473706207236,"lea_offset"
"192","BAR","TempWarm-5psu",192,"B2",0.0254129440581071,0.0220186919842953,"lea_offset"
"193","HOR","TempWarm-16psu",193,"B3",0.0288419047959671,0.0259636617443898,"lea_offset"
"194","KUR","TempWarm-16psu",194,"B3",0.0266497611223035,0.0240112643207712,"lea_offset"
"195","BJO","TempWarm-16psu",195,"B3",0.0391955942451998,0.0357352180443152,"lea_offset"
"196","KAL","TempWarm-16psu",196,"B3",0.0219438245158243,0.0202921244546904,"lea_offset"
"197","BAR","TempWarm-16psu",197,"B3",0.0264061388213322,0.0226281188162251,"lea_offset"
"198","VIK","TempWarm-16psu",198,"B3",0.0245319340503551,0.0208316445449544,"lea_offset"
"199","HOG","TempWarm-16psu",199,"B3",0.0275530599100495,0.0236430362134795,"lea_offset"
"200","VAT","TempWarm-16psu",200,"B3",0.0309675646227287,0.0264385696114134,"lea_offset"
"201","VAT","TempWarm-5psu",201,"B3",0.0350398692735311,0.0319405882210792,"lea_offset"
"202","BJO","TempWarm-5psu",202,"B3",0.034636640109389,0.0295463199104433,"lea_offset"
"203","KUR","TempWarm-5psu",203,"B3",0.0242447377709344,0.0205502936763528,"lea_offset"
"204","HOG","TempWarm-5psu",204,"B3",0.0284423824600234,0.0246390063799696,"lea_offset"
"205","HOR","TempWarm-5psu",205,"B3",0.0248939315272957,0.0208966770000341,"lea_offset"
"206","KAL","TempWarm-5psu",206,"B3",0.0186831829853768,0.0158660907277993,"lea_offset"
"207","VIK","TempWarm-5psu",207,"B3",0.0284837095770601,0.0252248801449355,"lea_offset"
"208","BAR","TempWarm-5psu",208,"B3",0.0267601759096451,0.0231484229924615,"lea_offset"
"209","VIK","TempWarm-16psu",209,"B3",0.0245312989005885,0.0208310090099178,"lea_offset"
"210","BAR","TempWarm-16psu",210,"B3",0.0264094423560992,0.0226326727686221,"lea_offset"
"211","HOG","TempWarm-16psu",211,"B3",0.0275279260764566,0.0236149562664185,"lea_offset"
"212","KUR","TempWarm-16psu",212,"B3",0.026660147887034,0.0240304723424667,"lea_offset"
"213","BJO","TempWarm-16psu",213,"B3",0.0390709500813239,0.0355665644759617,"lea_offset"
"214","KAL","TempWarm-16psu",214,"B3",0.0220645731210175,0.0204483327971083,"lea_offset"
"215","HOR","TempWarm-16psu",215,"B3",0.0288147114912274,0.0259273959806312,"lea_offset"
"216","VAT","TempWarm-16psu",216,"B3",0.0309944191079029,0.0264760072094026,"lea_offset"
"217","KUR","TempWarm-5psu",217,"B3",0.0242707757072691,0.0205747274650804,"lea_offset"
"218","VAT","TempWarm-5psu",218,"B3",0.0349936222769447,0.0318871985539411,"lea_offset"
"219","BAR","TempWarm-5psu",219,"B3",0.0267448031563577,0.0231367866851681,"lea_offset"
"220","HOG","TempWarm-5psu",220,"B3",0.0284563147951202,0.0246588129686838,"lea_offset"
"221","KAL","TempWarm-5psu",221,"B3",0.01869716447222,0.0158830142743643,"lea_offset"
"222","VIK","TempWarm-5psu",222,"B3",0.0284241912048206,0.0251618006589819,"lea_offset"
"223","HOR","TempWarm-5psu",223,"B3",0.0248939315272957,0.0208966770000341,"lea_offset"
"224","BJO","TempWarm-5psu",224,"B3",0.0346499774218401,0.0295555471888929,"lea_offset"
"225","BJO","TempWarm-16psu",225,"B4",0.0357149699565498,0.0327344547228064,"lea_offset"
"226","HOG","TempWarm-16psu",226,"B4",0.024483334814719,0.0210330607224653,"lea_offset"
"227","HOR","TempWarm-16psu",227,"B4",0.0259020448924575,0.02338815047575,"lea_offset"
"228","VAT","TempWarm-16psu",228,"B4",0.0279589675005186,0.0239293569325275,"lea_offset"
"229","KUR","TempWarm-16psu",229,"B4",0.0234880741925342,0.0211788498776148,"lea_offset"
"230","BAR","TempWarm-16psu",230,"B4",0.0235102251743883,0.0201789287761128,"lea_offset"
"231","VIK","TempWarm-16psu",231,"B4",0.0215402847903136,0.0182960807937245,"lea_offset"
"232","KAL","TempWarm-16psu",232,"B4",0.0192634980457182,0.0179217645016781,"lea_offset"
"233","BJO","TempWarm-5psu",233,"B4",0.0310096543993131,0.0264327383143529,"lea_offset"
"234","HOR","TempWarm-5psu",234,"B4",0.021942820916651,0.0183779994151192,"lea_offset"
"235","BAR","TempWarm-5psu",235,"B4",0.0237506174015704,0.0206404192466598,"lea_offset"
"236","VAT","TempWarm-5psu",236,"B4",0.0319049777956132,0.0293628502094814,"lea_offset"
"237","VIK","TempWarm-5psu",237,"B4",0.0253713497060932,0.0226190459237099,"lea_offset"
"238","KAL","TempWarm-5psu",238,"B4",0.016042769410586,0.0136116600238442,"lea_offset"
"239","KUR","TempWarm-5psu",239,"B4",0.0212276651356337,0.0179748108651468,"lea_offset"
"240","HOG","TempWarm-5psu",240,"B4",0.0253398380330819,0.0220642735591586,"lea_offset"
"241","KAL","TempWarm-16psu",241,"B4",0.0192396898393199,0.0178893577395183,"lea_offset"
"242","HOR","TempWarm-16psu",242,"B4",0.0259020448924575,0.02338815047575,"lea_offset"
"243","KUR","TempWarm-16psu",243,"B4",0.0234504026041895,0.0211336563665551,"lea_offset"
"244","BAR","TempWarm-16psu",244,"B4",0.0234720821371464,0.0201359582010443,"lea_offset"
"245","VIK","TempWarm-16psu",245,"B4",0.0215355153655759,0.0182888970312168,"lea_offset"
"246","HOG","TempWarm-16psu",246,"B4",0.0244507927290002,0.0209952703578791,"lea_offset"
"247","VAT","TempWarm-16psu",247,"B4",0.027963360904765,0.0239523075729639,"lea_offset"
"248","BJO","TempWarm-16psu",248,"B4",0.0355197132611898,0.0324863201215354,"lea_offset"
"249","BAR","TempWarm-5psu",249,"B4",0.0237358043602249,0.0206193470129851,"lea_offset"
"250","HOG","TempWarm-5psu",250,"B4",0.0253398380330819,0.0220642735591586,"lea_offset"
"251","VIK","TempWarm-5psu",251,"B4",0.0254470604478408,0.0227061142721585,"lea_offset"
"252","VAT","TempWarm-5psu",252,"B4",0.0319499357353619,0.0294152380880797,"lea_offset"
"253","BJO","TempWarm-5psu",253,"B4",0.0309976061437,0.0264245128244429,"lea_offset"
"254","KUR","TempWarm-5psu",254,"B4",0.0212276651356337,0.0179748108651468,"lea_offset"
"255","KAL","TempWarm-5psu",255,"B4",0.0160366025532728,0.0136042785981337,"lea_offset"
"256","HOR","TempWarm-5psu",256,"B4",0.021942820916651,0.0183779994151192,"lea_offset"
"257","KUR","TempControl-21psu",257,"C1",0.00892540217741445,0.00985598496241472,"lea_offset"
"258","BJO","TempControl-21psu",258,"C1",0.0156315265556098,0.0167761214329944,"lea_offset"
"259","KAL","TempControl-21psu",259,"C1",0.00860789491225051,0.00990396243706023,"lea_offset"
"260","HOR","TempControl-21psu",260,"C1",0.0118044487700392,0.0126612936275064,"lea_offset"
"261","VIK","TempControl-21psu",261,"C1",0.00435499663286577,0.00412619545512575,"lea_offset"
"262","BAR","TempControl-21psu",262,"C1",0.00779567181962838,0.00766615507941458,"lea_offset"
"263","VAT","TempControl-21psu",263,"C1",0.00901667002179044,0.00844488840499559,"lea_offset"
"264","HOG","TempControl-21psu",264,"C1",0.00751811942933619,0.00736367629266238,"lea_offset"
"265","VIK","TempControl-7psu",265,"C1",0.00566929677105828,0.00604858245110789,"lea_offset"
"266","VAT","TempControl-7psu",266,"C1",0.0103473026047182,0.0116114708736679,"lea_offset"
"267","BJO","TempControl-7psu",267,"C1",0.00635175985055113,0.005522092095862,"lea_offset"
"268","BAR","TempControl-7psu",268,"C1",0.00442469489097591,0.0045359184051203,"lea_offset"
"269","HOG","TempControl-7psu",269,"C1",0.00499259938338795,0.0050211741677437,"lea_offset"
"270","HOR","TempControl-7psu",270,"C1",0.00295678152707993,0.00241465476515095,"lea_offset"
"271","KUR","TempControl-7psu",271,"C1",0.00226135246022737,0.00190895958162389,"lea_offset"
"272","KAL","TempControl-7psu",272,"C1",0.000858717486671455,0.0007372156034524,"lea_offset"
"273","VAT","TempControl-21psu",273,"C1",0.00905915926254259,0.00848303497886677,"lea_offset"
"274","HOG","TempControl-21psu",274,"C1",0.00758801237134975,0.00744098398696994,"lea_offset"
"275","HOR","TempControl-21psu",275,"C1",0.0118577480139436,0.0127350137446945,"lea_offset"
"276","BAR","TempControl-21psu",276,"C1",0.00787174398546327,0.00774927893287842,"lea_offset"
"277","BJO","TempControl-21psu",277,"C1",0.0156315265556098,0.0167761214329944,"lea_offset"
"278","KUR","TempControl-21psu",278,"C1",0.00910172797398574,0.0100588535228429,"lea_offset"
"279","KAL","TempControl-21psu",279,"C1",0.00863169780663821,0.00993764885415968,"lea_offset"
"280","VIK","TempControl-21psu",280,"C1",0.00427108937636916,0.00403782541933324,"lea_offset"
"281","KUR","TempControl-7psu",281,"C1",0.00226135246022737,0.00190895958162389,"lea_offset"
"282","KAL","TempControl-7psu",282,"C1",0.000861268556768918,0.000740681209629986,"lea_offset"
"283","VIK","TempControl-7psu",283,"C1",0.00566929677105828,0.00604858245110789,"lea_offset"
"284","HOG","TempControl-7psu",284,"C1",0.00499847827134957,0.00503081225654044,"lea_offset"
"285","BJO","TempControl-7psu",285,"C1",0.00634437837909421,0.00551179431988298,"lea_offset"
"286","VAT","TempControl-7psu",286,"C1",0.0104088008823693,0.0116948543399487,"lea_offset"
