"","trt","BAR","BJO","HOG","HOR","KAL","KUR","VAT","VIK","cc"
"1","TempControl-21psu",0.954368455923946,2.76432172947292,0.913139345891514,2.2349160888349,1.8441951975288,1.74213838116888,0.808669398337089,0.465946291624406,"mll"
"2","TempControl-7psu",0.793714718216336,0.719396488265117,0.87831359813335,0.432042948301388,0.152256664830633,0.330410439075977,2.16901628591767,1.27456451478996,"mll"
"3","TempWarm-16psu",2.92667815474454,4.70636608133827,2.96953443431338,3.83524504103887,2.91081922223874,3.31676322402906,3.59739514470587,2.72396714558599,"mll"
"4","TempWarm-5psu",3.53650282045947,3.85219346367605,3.68129141138151,3.17721150313006,2.32663272549324,2.96538090437075,5.41438312359487,4.12712662673402,"mll"
"5","TempControl-21psu",0.574099705804716,2.70819048073356,0.549845754760527,2.15906579004379,1.90700336678825,1.74852087407919,0.477675605974985,0.25171794225283,"full"
"6","TempControl-7psu",0.732016894418262,0.326593891694791,0.774308293646702,0.150867607948682,0.0640553247124793,0.114352795545596,2.45614098161137,1.16044394696002,"full"
"7","TempWarm-16psu",1.19559973989755,2.91936461172501,1.21395064716867,2.2668066156033,1.90547836276784,1.92544778328492,1.60637521429376,1.03085306439506,"full"
"8","TempWarm-5psu",1.61972599207844,1.39402932740621,1.69225641159007,1.03116585211047,0.79869649647517,0.982261772471823,3.43249765087244,2.05270697120617,"full"
