"","trt","BAR","BJO","HOG","HOR","KAL","KUR","VAT","VIK","cc"
"1","TempControl-21psu",1.85015490733416,3.26586181047783,1.64589774079523,3.26372171715906,2.93478273197384,2.72349363814396,0.814563568338808,0.803166844691957,"mll"
"2","TempControl-7psu",1.18858416069832,0.345922510862077,1.40036534312938,0.277842089486301,0.151778614193922,0.333591858219085,2.23098962194305,2.24669101595342,"mll"
"3","TempWarm-16psu",0.870765122925003,2.19853544993975,0.730242927373159,2.17618333976248,1.8564534288442,1.6582239226534,0.601423316368423,0.618669159166706,"mll"
"4","TempWarm-5psu",1.80987170781091,0.61991973678075,2.02005161272178,0.514345252928238,0.771275689634798,0.972385585758755,2.83555452243515,2.85196850533072,"mll"
"5","TempControl-21psu",2.416487443602,3.93335268489373,2.16142300049655,3.918111614572,3.43303523955674,3.24806259688292,1.38554045987026,1.12059428006735,"full"
"6","TempControl-7psu",1.01142729667696,0.52489813849572,1.27226445721745,0.496378346506273,0.0874772162800665,0.194293917747448,2.03659970493134,2.31495201494668,"full"
"7","TempWarm-16psu",1.47194028052005,2.98306108699892,1.22631888167188,2.9616460767793,2.48213744717505,2.29767573760887,0.451017347977426,0.306945743344824,"full"
"8","TempWarm-5psu",1.37444126188955,0.292786962232414,1.63589650016005,0.183184383495569,0.398411958368647,0.563963827870756,2.3914681384273,2.67420816391772,"full"
