"","trt","BAR","BJO","HOG","HOR","KAL","KUR","VAT","VIK","cc"
"1","TempControl-21psu",1.85015490733416,3.26586181047783,1.64589774079523,3.26372171715906,2.93478273197384,2.72349363814396,0.814563568338807,0.803166844691957,"mll"
"2","TempControl-7psu",1.18858416069832,0.345922510862077,1.40036534312938,0.2778420894863,0.151778614193923,0.333591858219086,2.23098962194305,2.24669101595342,"mll"
"3","TempWarm-16psu",0.870765122925002,2.19853544993975,0.730242927373158,2.17618333976248,1.8564534288442,1.65822392265339,0.601423316368426,0.618669159166709,"mll"
"4","TempWarm-5psu",1.80987170781091,0.619919736780753,2.02005161272179,0.514345252928241,0.7712756896348,0.972385585758758,2.83555452243515,2.85196850533072,"mll"
"5","TempControl-21psu",2.416487443602,3.93335268489373,2.16142300049655,3.91811161457199,3.43303523955674,3.24806259688291,1.38554045987025,1.12059428006735,"full"
"6","TempControl-7psu",1.01142729667696,0.524898138495719,1.27226445721745,0.496378346506273,0.0874772162800667,0.194293917747448,2.03659970493134,2.31495201494668,"full"
"7","TempWarm-16psu",1.47194028052005,2.98306108699892,1.22631888167187,2.9616460767793,2.48213744717505,2.29767573760886,0.451017347977424,0.306945743344824,"full"
"8","TempWarm-5psu",1.37444126188955,0.292786962232414,1.63589650016005,0.183184383495568,0.398411958368648,0.563963827870758,2.3914681384273,2.67420816391772,"full"
