"","pop","go_current","go_future","cc"
"319","AHU",9.94690191903764e-06,0.00126654727933593,"full"
"320","AHU",9.94690191903764e-06,0.00126654727933593,"full"
"321","AHU",9.94690191903764e-06,0.00126654727933593,"full"
"322","AHU",9.94690191903764e-06,0.00126654727933593,"full"
"323","AHU",9.94690191903764e-06,0.00126654727933593,"full"
"324","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"325","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"326","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"327","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"328","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"329","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"330","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"331","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"332","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"333","FUR",9.94690191903764e-06,0.00126654727933593,"full"
"334","FUR",0.000181403645839855,0.00193907635303374,"full"
"335","FUR",0.000181403645839855,0.00193907635303374,"full"
"336","FUR",0.000181403645839855,0.00193907635303374,"full"
"337","FUR",0.000181403645839855,0.00193907635303374,"full"
"338","FUR",0.000181403645839855,0.00193907635303374,"full"
"339","FUR",0.000181403645839855,0.00193907635303374,"full"
"340","FUR",0.000181403645839855,0.00193907635303374,"full"
"341","BJN",0.000181403645839855,0.00193907635303374,"full"
"342","BJN",0.000181403645839855,0.00193907635303374,"full"
"343","BJN",0.000181403645839855,0.00193907635303374,"full"
"344","BJN",0.000181403645839855,0.00193907635303374,"full"
"345","BJN",0.000181403645839855,0.00193907635303374,"full"
"346","BJN",0.000181403645839855,0.00193907635303374,"full"
"347","BJN",0.000181403645839855,0.00193907635303374,"full"
"348","BJN",0.000181403645839855,0.00193907635303374,"full"
"349","BJN",0.00251099105282552,0.00615152951409298,"full"
"350","BLA",0.00251099105282552,0.00615152951409298,"full"
"351","BLA",0.00251099105282552,0.00615152951409298,"full"
"352","BLA",0.00251099105282552,0.00615152951409298,"full"
"353","BLA",0.00251099105282552,0.00615152951409298,"full"
"354","BLA",0.00251099105282552,0.00615152951409298,"full"
"355","BLA",0.00251099105282552,0.00615152951409298,"full"
"356","BLA",0.00251099105282552,0.00615152951409298,"full"
"357","BLA",0.00251099105282552,0.00615152951409298,"full"
"358","BLA",0.00251099105282552,0.00615152951409298,"full"
"359","BLA",0.00251099105282552,0.00615152951409298,"full"
"360","BLA",0.00251099105282552,0.00615152951409298,"full"
"361","BLA",0.00251099105282552,0.00615152951409298,"full"
"362","BLA",0.00251099105282552,0.00615152951409298,"full"
"363","BLA",0.00251099105282552,0.00615152951409298,"full"
"364","BLA",0.00251099105282552,0.00615152951409298,"full"
"365","BLA",0.00251099105282552,0.00615152951409298,"full"
"366","BLA",0.00251099105282552,0.00615152951409298,"full"
"367","BLA",0.00251099105282552,0.00615152951409298,"full"
"368","BLA",0.00251099105282552,0.00615152951409298,"full"
"369","BLA",0.000406077827776662,0.00201091335846181,"full"
"370","KAL",0.000406077827776662,0.00201091335846181,"full"
"371","KAL",0.000406077827776662,0.00201091335846181,"full"
"372","KAL",0.000406077827776662,0.00201091335846181,"full"
"373","KAL",0.000406077827776662,0.00201091335846181,"full"
"374","KAL",0.000406077827776662,0.00201091335846181,"full"
"375","KAL",0.000406077827776662,0.00201091335846181,"full"
"376","KAL",0.000406077827776662,0.00201091335846181,"full"
"377","KAL",0.000406077827776662,0.00201091335846181,"full"
"378","KAL",0.000406077827776662,0.00201091335846181,"full"
"379","KAL",0.000406077827776662,0.00201091335846181,"full"
"380","KAL",0.000406077827776662,0.00201091335846181,"full"
"381","KAL",0.000406077827776662,0.00201091335846181,"full"
"382","KAL",0.000406077827776662,0.00201091335846181,"full"
"383","KAL",0.000406077827776662,0.00201091335846181,"full"
"384","KAL",0.000406077827776662,0.00201091335846181,"full"
"385","KAL",0.000406077827776662,0.00201091335846181,"full"
"386","KAL",0.000406077827776662,0.00201091335846181,"full"
"387","KAL",0.000406077827776662,0.00201091335846181,"full"
"388","KAL",0.000293795521274045,0.00113223849136836,"full"
"389","KAL",0.000293795521274045,0.00113223849136836,"full"
"390","KAR",0.000293795521274045,0.00113223849136836,"full"
"391","KAR",0.000293795521274045,0.00113223849136836,"full"
"392","KAR",0.000293795521274045,0.00113223849136836,"full"
"393","KAR",0.000293795521274045,0.00113223849136836,"full"
"394","KAR",0.000293795521274045,0.00113223849136836,"full"
"395","KAR",0.000293795521274045,0.00113223849136836,"full"
"396","KAR",0.000293795521274045,0.00113223849136836,"full"
"397","KAR",0.000293795521274045,0.00113223849136836,"full"
"398","KAR",0.000293795521274045,0.00113223849136836,"full"
"399","KAR",0.000293795521274045,0.00113223849136836,"full"
"400","KAR",0.000293795521274045,0.00113223849136836,"full"
"401","KAR",0.000293795521274045,0.00113223849136836,"full"
"402","KAR",0.000293795521274045,0.00113223849136836,"full"
"403","KAR",0.000293795521274045,0.00113223849136836,"full"
"404","KAR",0.000293795521274045,0.00113223849136836,"full"
"405","OSK",0.000293795521274045,0.00113223849136836,"full"
"406","OSK",0.000293795521274045,0.00113223849136836,"full"
"407","OSK",0.00114916787690382,0.00416716104358427,"full"
"408","OSK",0.00114916787690382,0.00416716104358427,"full"
"409","OSK",0.00114916787690382,0.00416716104358427,"full"
"410","OSK",0.00114916787690382,0.00416716104358427,"full"
"411","OSK",0.00114916787690382,0.00416716104358427,"full"
"412","OSK",0.00114916787690382,0.00416716104358427,"full"
"413","OSK",0.00114916787690382,0.00416716104358427,"full"
"414","OSK",0.00114916787690382,0.00416716104358427,"full"
"415","OSK",0.00114916787690382,0.00416716104358427,"full"
"416","OSK",0.00114916787690382,0.00416716104358427,"full"
"417","OSK",0.00114916787690382,0.00416716104358427,"full"
"418","OSK",0.00114916787690382,0.00416716104358427,"full"
"419","OSK",0.00114916787690382,0.00416716104358427,"full"
"420","OSK",0.00114916787690382,0.00416716104358427,"full"
