"","pop","trt","bagnum_text","tank_ID","gg_mll_ind","gg_full_ind","method"
"283","VIK","TempControl-7psu",283,"C1",0.000556584288205913,0.000598681872405395,"lea_offset"
"284","HOG","TempControl-7psu",284,"C1",0.000647058143088671,0.00069986495972134,"lea_offset"
"285","BJO","TempControl-7psu",285,"C1",0.000491063358944176,0.000414314277687654,"lea_offset"
"286","VAT","TempControl-7psu",286,"C1",0.00234760236676983,0.00208241483417789,"lea_offset"
"287","HOR","TempControl-7psu",287,"C1",0.00051224317567931,0.000264112739993937,"lea_offset"
"288","BAR","TempControl-7psu",288,"C1",0.000779700240326837,0.000792588105671304,"lea_offset"
"289","BJO","TempControl-21psu",289,"C2",0.00146658815905789,0.00297048711530057,"lea_offset"
"290","HOG","TempControl-21psu",290,"C2",0.000935598265625544,0.00255849060196721,"lea_offset"
"291","BAR","TempControl-21psu",291,"C2",0.00106060240595053,0.00271534263397347,"lea_offset"
"292","KUR","TempControl-21psu",292,"C2",0.00089930987165095,0.00202894239896191,"lea_offset"
"293","HOR","TempControl-21psu",293,"C2",0.0012209252743281,0.00227122849573117,"lea_offset"
"294","VIK","TempControl-21psu",294,"C2",0.000509234756878753,0.0013180228056521,"lea_offset"
"295","VAT","TempControl-21psu",295,"C2",0.00202219891408293,0.00325214505373595,"lea_offset"
"296","KAL","TempControl-21psu",296,"C2",0.000852784558231277,0.00216399978697073,"lea_offset"
"297","VIK","TempControl-7psu",297,"C2",0.00058327054710207,0.000638268266944107,"lea_offset"
"298","HOG","TempControl-7psu",298,"C2",0.000674484387075755,0.000740569183243923,"lea_offset"
"299","HOR","TempControl-7psu",299,"C2",0.000550887286211853,0.000314801242060347,"lea_offset"
"300","BJO","TempControl-7psu",300,"C2",0.000579589317494313,0.000532342275896344,"lea_offset"
"301","BAR","TempControl-7psu",301,"C2",0.00079607954065948,0.000819054825815532,"lea_offset"
"302","VAT","TempControl-7psu",302,"C2",0.00233558176518234,0.00207564227702931,"lea_offset"
"303","KUR","TempControl-7psu",303,"C2",0.000260424612911503,0.000209166850308852,"lea_offset"
"304","KAL","TempControl-7psu",304,"C2",9.96070409299752e-05,0.00010807579699873,"lea_offset"
"305","VIK","TempControl-21psu",305,"C2",0.000385036858589898,0.000866200454665326,"lea_offset"
"306","BJO","TempControl-21psu",306,"C2",0.00146453689629863,0.00297090780329147,"lea_offset"
"307","HOG","TempControl-21psu",307,"C2",0.000929011731146128,0.00253351024255082,"lea_offset"
"308","BAR","TempControl-21psu",308,"C2",0.00106060240595053,0.00271534263397347,"lea_offset"
"309","VAT","TempControl-21psu",309,"C2",0.00202219891408293,0.00325214505373595,"lea_offset"
"310","KAL","TempControl-21psu",310,"C2",0.000842757019285069,0.00213735507390924,"lea_offset"
"311","KUR","TempControl-21psu",311,"C2",0.000880915338678074,0.00197913249411888,"lea_offset"
"312","HOR","TempControl-21psu",312,"C2",0.00123998397902376,0.00232364293240017,"lea_offset"
"313","VAT","TempControl-7psu",313,"C2",0.00233558176518234,0.00207564227702931,"lea_offset"
"314","KAL","TempControl-7psu",314,"C2",9.96070409299752e-05,0.00010807579699873,"lea_offset"
"315","KUR","TempControl-7psu",315,"C2",0.000259226150489135,0.00020847125655575,"lea_offset"
"316","BJO","TempControl-7psu",316,"C2",0.000579589317494313,0.000532342275896344,"lea_offset"
"317","VIK","TempControl-7psu",317,"C2",0.00058327054710207,0.000638268266944107,"lea_offset"
"318","HOG","TempControl-7psu",318,"C2",0.000671549794953677,0.000741014298215254,"lea_offset"
"319","HOR","TempControl-7psu",319,"C2",0.000553294807735865,0.000319685040053863,"lea_offset"
"320","BAR","TempControl-7psu",320,"C2",0.00079607954065948,0.000819054825815532,"lea_offset"
"321","VIK","TempControl-21psu",321,"C3",0.000412406244816558,0.00118953169209617,"lea_offset"
"322","VAT","TempControl-21psu",322,"C3",0.00199316110995357,0.00322773847525683,"lea_offset"
"323","BJO","TempControl-21psu",323,"C3",0.00117761395905456,0.00259634485200527,"lea_offset"
"324","KAL","TempControl-21psu",324,"C3",0.000738233139624493,0.0020162106073005,"lea_offset"
"325","BAR","TempControl-21psu",325,"C3",0.000982218678444415,0.00262149958110066,"lea_offset"
"326","HOG","TempControl-21psu",326,"C3",0.000823153915440014,0.00239678471979954,"lea_offset"
"327","KUR","TempControl-21psu",327,"C3",0.000718177464010011,0.00177442289139284,"lea_offset"
"328","HOR","TempControl-21psu",328,"C3",0.00107758614875281,0.00212122446182034,"lea_offset"
"329","BAR","TempControl-7psu",329,"C3",0.000762610171164531,0.00078971150381267,"lea_offset"
"330","HOG","TempControl-7psu",330,"C3",0.00061504827905216,0.000673085919502281,"lea_offset"
"331","VIK","TempControl-7psu",331,"C3",0.000532576698671638,0.000576211083263939,"lea_offset"
"332","VAT","TempControl-7psu",332,"C3",0.00234711198144526,0.00211681816289497,"lea_offset"
"333","KUR","TempControl-7psu",333,"C3",0.000145063404818229,7.49294423493156e-05,"lea_offset"
"334","BJO","TempControl-7psu",334,"C3",0.000353276450775367,0.000262300640827157,"lea_offset"
"335","KAL","TempControl-7psu",335,"C3",3.37283580317695e-05,2.81931154060086e-05,"lea_offset"
"336","HOR","TempControl-7psu",336,"C3",0.000449574911058889,0.000213800549552087,"lea_offset"
"337","KAL","TempControl-21psu",337,"C3",0.000730039329699963,0.00198876670575098,"lea_offset"
"338","HOG","TempControl-21psu",338,"C3",0.000820750351133656,0.00239025585987452,"lea_offset"
"339","BAR","TempControl-21psu",339,"C3",0.000973119122571077,0.00258936539628746,"lea_offset"
"340","VIK","TempControl-21psu",340,"C3",0.000408535233809384,0.0011730537591549,"lea_offset"
"341","HOR","TempControl-21psu",341,"C3",0.00108679898151484,0.00214703014885329,"lea_offset"
"342","BJO","TempControl-21psu",342,"C3",0.00117617250411754,0.00259748505703287,"lea_offset"
"343","VAT","TempControl-21psu",343,"C3",0.00199316110995357,0.00322773847525683,"lea_offset"
"344","KUR","TempControl-21psu",344,"C3",0.000690576206305458,0.00166984311309939,"lea_offset"
"345","KUR","TempControl-7psu",345,"C3",0.000145703784519084,7.49612656744434e-05,"lea_offset"
"346","BJO","TempControl-7psu",346,"C3",0.000352135802404521,0.000257793607790366,"lea_offset"
"347","HOG","TempControl-7psu",347,"C3",0.00061504827905216,0.000673085919502281,"lea_offset"
"348","BAR","TempControl-7psu",348,"C3",0.000765793232493613,0.00078893782704735,"lea_offset"
"349","HOR","TempControl-7psu",349,"C3",0.000449574911058889,0.000213800549552087,"lea_offset"
"350","KAL","TempControl-7psu",350,"C3",3.52683791519738e-05,3.16811529905826e-05,"lea_offset"
"351","VAT","TempControl-7psu",351,"C3",0.00235580407649627,0.00212748423115164,"lea_offset"
"352","VIK","TempControl-7psu",352,"C3",0.000538175160362573,0.00058409323299433,"lea_offset"
"353","KAL","TempControl-21psu",353,"C4",0.000876500954102785,0.00220401154020265,"lea_offset"
"354","BJO","TempControl-21psu",354,"C4",0.00142921850670481,0.00271180956883571,"lea_offset"
"355","HOR","TempControl-21psu",355,"C4",0.00120522686051995,0.00209759883274126,"lea_offset"
"356","VIK","TempControl-21psu",356,"C4",0.000465360214601715,0.00110832064746744,"lea_offset"
"357","HOG","TempControl-21psu",357,"C4",0.000860223243942937,0.00222461281562697,"lea_offset"
"358","BAR","TempControl-21psu",358,"C4",0.000991754789867246,0.00241162631706275,"lea_offset"
"359","VAT","TempControl-21psu",359,"C4",0.00192544431118602,0.00289261948582678,"lea_offset"
"360","KUR","TempControl-21psu",360,"C4",0.000800951356844725,0.00151964575652963,"lea_offset"
"361","VAT","TempControl-7psu",361,"C4",0.00236579662844589,0.00208633860786715,"lea_offset"
"362","KAL","TempControl-7psu",362,"C4",0.000112197547337351,0.000118481074211212,"lea_offset"
"363","KUR","TempControl-7psu",363,"C4",0.000278994337885191,0.000226298185202165,"lea_offset"
"364","HOG","TempControl-7psu",364,"C4",0.000687377869123249,0.00074078883426861,"lea_offset"
"365","BAR","TempControl-7psu",365,"C4",0.00082164238475788,0.000833403952590568,"lea_offset"
"366","BJO","TempControl-7psu",366,"C4",0.000610630829264354,0.000560029672047838,"lea_offset"
"367","VIK","TempControl-7psu",367,"C4",0.000606977332825671,0.0006612305580604,"lea_offset"
"368","HOR","TempControl-7psu",368,"C4",0.000580114003097281,0.000337296999066262,"lea_offset"
"369","VIK","TempControl-21psu",369,"C4",0.000468888537548509,0.00111935616967707,"lea_offset"
"370","HOR","TempControl-21psu",370,"C4",0.00120393830774229,0.00209806449405945,"lea_offset"
"371","BJO","TempControl-21psu",371,"C4",0.00150698895122061,0.00302863529699666,"lea_offset"
"372","HOG","TempControl-21psu",372,"C4",0.000937563620534763,0.00250298260012583,"lea_offset"
"373","VAT","TempControl-21psu",373,"C4",0.00192768969614266,0.0029115199238978,"lea_offset"
"374","KAL","TempControl-21psu",374,"C4",0.000812147643146107,0.00191430584127474,"lea_offset"
"375","KUR","TempControl-21psu",375,"C4",0.000897809649067373,0.00197132815288368,"lea_offset"
"376","BAR","TempControl-21psu",376,"C4",0.00108806928316691,0.00274385871368298,"lea_offset"
"377","HOG","TempControl-7psu",377,"C4",0.000689419913634946,0.000752288719120917,"lea_offset"
"378","VAT","TempControl-7psu",378,"C4",0.0023437927868076,0.00206820351261447,"lea_offset"
"379","BAR","TempControl-7psu",379,"C4",0.000818744946620832,0.000834496153872176,"lea_offset"
"380","KAL","TempControl-7psu",380,"C4",0.000112850314881552,0.000120782625204335,"lea_offset"
"381","HOR","TempControl-7psu",381,"C4",0.000580269812364438,0.000340993283509337,"lea_offset"
"382","KUR","TempControl-7psu",382,"C4",0.00028063301736362,0.000228193526281586,"lea_offset"
"383","VIK","TempControl-7psu",383,"C4",0.000608715210451499,0.000665028565418114,"lea_offset"
"384","BJO","TempControl-7psu",384,"C4",0.000610630829264354,0.000560029672047838,"lea_offset"
