"trt","pop","cc","pop_trt","tank_ID","length_growth","length_std_change","weight_change","weight_std_change","above_below_weight_ratio","method","offset","trt_ord","pop_ord","metric","cf_abs","cf_rel","cg_rel","cg_abs"
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"gf",0.0775834372250432,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"lea",0.00994482695244589,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"lea",0.00994482695244589,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"rda",3.43303523955674,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"rda",3.43303523955674,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"gf",0.0775834372250432,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"gf",0.0775834372250432,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"lea",0.00994482695244589,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"lea",0.00994482695244589,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"rda",3.43303523955674,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"rda",3.43303523955674,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"gf",0.0775834372250432,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"gf",0.0775834372250432,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","full","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",169.3,2.98589065255732,1.25,0.358166189111748,0.52411575562701,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A1",99.8,1.92664092664093,-0.0800000000000001,-0.028673835125448,0.921985815602837,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",244.8,3.54269175108538,0.0199999999999996,0.00429184549356214,1.21782178217822,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",100.3,1.61254019292605,-0.17,-0.0598591549295774,0.992537313432836,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","A2",130.3,2.09485530546624,-0.58,-0.179566563467492,0.79054054054054,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C1",121.6,1.79086892488954,-1.26,-0.281879194630872,0.945454545454546,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",84.4,1.75833333333333,-0.79,-0.250793650793651,0.447852760736196,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C2",45.1,3.5234375,-0.26,-0.262626262626263,0.697674418604651,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",86.8,1.57246376811594,-0.36,-0.0774193548387097,0.339041095890411,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C3",133.5,3.03409090909091,0.49,0.270718232044199,0.666666666666667,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"env",3.9871,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",169.6,2.67930489731438,-0.25,-0.0606796116504854,0.653846153846154,"env",3.9871,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"lea",0.00888266794960439,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"lea",0.00888266794960439,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"rda",2.93478273197384,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"rda",2.93478273197384,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"gf",0.0519939833917116,1,6,"weigh",-0.172995818051075,-1.59203187858662,-2.26824414813398,-0.115057748003868
"TempControl-21psu","KAL","mll","KAL_TempControl_21psu","C4",166.2,2.06203473945409,-1,-0.203665987780041,0.707423580786026,"gf",0.0519939833917116,1,6,"len",-0.3255552789979,-0.120242703684518,-0.160271337084941,-0.45461710191238
