"","temp_curr","max_temp_curr","sal_curr","min_sal_curr","factor_type"
"1",2.04869803738658,0.967057452155483,5.94892102606421,2.65444773558412,"curr_scale_env_full"
"2",16.4626436781609,23.757183908046,10.6939655172414,6.77586206896552,"curr_center_env_full"
"3",1.47735324621699,1.06573010934193,6.37785365535033,3.41653531458063,"curr_scale_env_mll"
"4",17.3636363636364,23.6404958677686,14.5743801652893,7.75206611570248,"curr_center_env_mll"
"5",2.14182062758784,6.07869435793277,2.14182062758784,6.07869435793277,"fut_scale_env_full"
"6",18.9669540229885,9.17528735632184,18.9669540229885,9.17528735632184,"fut_center_env_full"
"7",1.55148931592346,6.56926622508047,1.55148931592346,6.56926622508047,"fut_scale_env_mll"
"8",19.7438016528926,13.103305785124,19.7438016528926,13.103305785124,"fut_center_env_mll"
