"","max_temp","med_temp","min_sal","avg_sal","factor_type"
"1",3.60833422717045,2.96398882946144,6.54209107347009,6.54209107347009,"exp_env_ord_scale"
"2",30.62810546875,23.120537109375,12.25,12.25,"exp_env_ord_center"
"3",3.66129459879642,3.00749199186849,6.63811088556317,6.63811088556317,"pop_trt_env_scale"
"4",30.62810546875,23.120537109375,12.25,12.25,"pop_trt_env_center"
