"","pop","mll_no","indv_no","pop_no","site_full","median_temp","max_temp","median_sal","min_sal"
"1","AHU",351,"AHU-01","01","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"2","AHU",366,"AHU-02","02","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"3","AHU",366,"AHU-03","03","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"4","AHU",366,"AHU-04","04","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"5","AHU",366,"AHU-06","06","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"6","AHU",366,"AHU-07","07","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"7","AHU",351,"AHU-08","08","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"8","AHU",361,"AHU-09","09","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"9","AHU",361,"AHU-10","10","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"10","AHU",361,"AHU-11","11","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"11","AHU",367,"AHU-13","13","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"12","AHU",366,"AHU-14","14","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"13","AHU",366,"AHU-15","15","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"14","AHU",366,"AHU-16","16","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"15","AHU",367,"AHU-17","17","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"16","AHU",367,"AHU-18","18","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"17","AHU",366,"AHU-19","19","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"18","AHU",366,"AHU-20","20","Åhus",-0.166314621424387,0.277108238047082,-0.613418105831919,-0.263110285089498
"19","ALA",219,"ALA-01","01","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"20","ALA",222,"ALA-02","02","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"21","ALA",230,"ALA-03","03","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"22","ALA",220,"ALA-04","04","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"23","ALA",230,"ALA-07","07","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"24","ALA",230,"ALA-08","08","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"25","ALA",229,"ALA-09","09","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"26","ALA",230,"ALA-10","10","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"27","ALA",231,"ALA-11","11","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"28","ALA",230,"ALA-12","12","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"29","ALA",233,"ALA-13","13","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"30","ALA",234,"ALA-14","14","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"31","ALA",236,"ALA-15","15","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"32","ALA",236,"ALA-16","16","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"33","ALA",237,"ALA-17","17","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"34","ALA",238,"ALA-18","18","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"35","ALA",239,"ALA-19","19","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"36","ALA",240,"ALA-20","20","Ålabadarna",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"37","BAD",519,"BAD-03","03","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"38","BAD",519,"BAD-04","04","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"39","BAD",519,"BAD-05","05","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"40","BAD",520,"BAD-06","06","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"41","BAD",519,"BAD-08","08","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"42","BAD",519,"BAD-10","10","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"43","BAD",520,"BAD-13","13","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"44","BAD",519,"BAD-15","15","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"45","BAD",526,"BAD-16","16","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"46","BAD",533,"BAD-17","17","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"47","BAD",526,"BAD-18","18","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"48","BAD",533,"BAD-19","19","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"49","BAD",533,"BAD-21","21","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"50","BAD",533,"BAD-22","22","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"51","BAD",533,"BAD-23","23","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"52","BAD",533,"BAD-24","24","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"53","BAD",533,"BAD-25","25","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"54","BAD",533,"BAD-26","26","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"55","BAD",526,"BAD-27","27","Bödagården",0.319835810431515,0.277108238047082,-0.613418105831919,-0.263110285089498
"56","BAR",241,"BAR-01","01","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"57","BAR",244,"BAR-02","02","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"58","BAR",247,"BAR-03","03","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"59","BAR",247,"BAR-04","04","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"60","BAR",247,"BAR-05","05","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"61","BAR",250,"BAR-06","06","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"62","BAR",251,"BAR-07","07","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"63","BAR",251,"BAR-08","08","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"64","BAR",251,"BAR-09","09","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"65","BAR",255,"BAR-10","10","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"66","BAR",255,"BAR-11","11","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"67","BAR",251,"BAR-12","12","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"68","BAR",251,"BAR-13","13","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"69","BAR",258,"BAR-14","14","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"70","BAR",259,"BAR-15","15","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"71","BAR",260,"BAR-16","16","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"72","BAR",261,"BAR-17","17","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"73","BAR",262,"BAR-18","18","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"74","BAR",263,"BAR-19","19","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"75","BAR",264,"BAR-20","20","Barsebäck hamn",0.319835810431515,-0.775903066531828,0.874447087036991,0.121435516195153
"76","BJN",394,"BJN-02","02","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"77","BJN",394,"BJN-08","08","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"78","BJN",394,"BJN-10","10","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"79","BJN",394,"BJN-14","14","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"80","BJN",394,"BJN-15","15","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"81","BJN",394,"BJN-16","16","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"82","BJN",394,"BJN-21","21","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"83","BJN",394,"BJN-22","22","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"84","BJN",394,"BJN-27","27","Björkenäs",-0.652465053280289,0.277108238047082,-0.613418105831919,-0.263110285089498
"85","BJO",703,"BJO-01","01","Björkö",-0.166314621424387,-1.82891437111074,-0.944054815358343,-1.0322018876588
"86","BJO",703,"BJO-02","02","Björkö",-0.166314621424387,-1.82891437111074,-0.944054815358343,-1.0322018876588
"87","BJO",703,"BJO-04","04","Björkö",-0.166314621424387,-1.82891437111074,-0.944054815358343,-1.0322018876588
"88","BJO",703,"BJO-05","05","Björkö",-0.166314621424387,-1.82891437111074,-0.944054815358343,-1.0322018876588
"89","BJO",703,"BJO-06","06","Björkö",-0.166314621424387,-1.82891437111074,-0.944054815358343,-1.0322018876588
"90","BJO",703,"BJO-07","07","Björkö",-0.166314621424387,-1.82891437111074,-0.944054815358343,-1.0322018876588
"91","BJO",703,"BJO-08","08","Björkö",-0.166314621424387,-1.82891437111074,-0.944054815358343,-1.0322018876588
