"site_name","date","sal","temp","year","month","day","poptrt","order","cols","coast"
"BAR",2011-06-01,9.87092526753744,14.3178485234578,"2011","06","01","BAR",4,"#B6EFC5","West"
"BAR",2011-06-02,10.2550900777181,13.6960280736287,"2011","06","02","BAR",4,"#B6EFC5","West"
"BAR",2011-06-03,9.44625345865885,13.6654205322266,"2011","06","03","BAR",4,"#B6EFC5","West"
"BAR",2011-06-04,8.17063109079997,13.1167341868083,"2011","06","04","BAR",4,"#B6EFC5","West"
"BAR",2011-06-05,7.64421876271566,13.8283446629842,"2011","06","05","BAR",4,"#B6EFC5","West"
"BAR",2011-06-06,7.44781049092611,14.7719999949137,"2011","06","06","BAR",4,"#B6EFC5","West"
"BAR",2011-06-07,7.29783010482788,15.4305985768636,"2011","06","07","BAR",4,"#B6EFC5","West"
"BAR",2011-06-08,7.29782517751058,16.0490058263143,"2011","06","08","BAR",4,"#B6EFC5","West"
"BAR",2011-06-09,7.19471263885498,15.9142665863037,"2011","06","09","BAR",4,"#B6EFC5","West"
"BAR",2011-06-10,7.33897638320923,16.203670501709,"2011","06","10","BAR",4,"#B6EFC5","West"
"BAR",2011-06-11,7.45462942123413,16.1706126530965,"2011","06","11","BAR",4,"#B6EFC5","West"
"BAR",2011-06-12,7.50130891799927,16.437593460083,"2011","06","12","BAR",4,"#B6EFC5","West"
"BAR",2011-06-13,7.47899802525838,16.1539325714111,"2011","06","13","BAR",4,"#B6EFC5","West"
"BAR",2011-06-14,7.48081715901693,16.4153048197428,"2011","06","14","BAR",4,"#B6EFC5","West"
"BAR",2011-06-15,7.6953296661377,16.4715728759766,"2011","06","15","BAR",4,"#B6EFC5","West"
"BAR",2011-06-16,7.78971576690674,16.4802748362223,"2011","06","16","BAR",4,"#B6EFC5","West"
"BAR",2011-06-17,8.17418702443441,16.5227355957031,"2011","06","17","BAR",4,"#B6EFC5","West"
"BAR",2011-06-18,7.94659662246704,16.6547966003418,"2011","06","18","BAR",4,"#B6EFC5","West"
"BAR",2011-06-19,7.96536127726237,16.6603571573893,"2011","06","19","BAR",4,"#B6EFC5","West"
"BAR",2011-06-20,7.96300156911214,17.0022513071696,"2011","06","20","BAR",4,"#B6EFC5","West"
"BAR",2011-06-21,8.31013743082682,16.7985305786133,"2011","06","21","BAR",4,"#B6EFC5","West"
"BAR",2011-06-22,8.78218936920166,16.7315044403076,"2011","06","22","BAR",4,"#B6EFC5","West"
"BAR",2011-06-23,8.5487912495931,16.9775899251302,"2011","06","23","BAR",4,"#B6EFC5","West"
"BAR",2011-06-24,8.87930997212728,16.9635734558105,"2011","06","24","BAR",4,"#B6EFC5","West"
"BAR",2011-06-25,9.64064788818359,16.434783299764,"2011","06","25","BAR",4,"#B6EFC5","West"
"BAR",2011-06-26,9.76339403788249,16.243293762207,"2011","06","26","BAR",4,"#B6EFC5","West"
"BAR",2011-06-27,10.063196182251,15.5749416351318,"2011","06","27","BAR",4,"#B6EFC5","West"
"BAR",2011-06-28,8.9052635828654,15.2863925298055,"2011","06","28","BAR",4,"#B6EFC5","West"
"BAR",2011-06-29,8.34267934163412,15.8944152196248,"2011","06","29","BAR",4,"#B6EFC5","West"
"BAR",2011-06-30,7.91432587305705,16.0477234522502,"2011","06","30","BAR",4,"#B6EFC5","West"
"BAR",2011-07-01,8.51331996917725,16.4811248779297,"2011","07","01","BAR",4,"#B6EFC5","West"
"BAR",2011-07-02,8.89136282602946,16.7965520222982,"2011","07","02","BAR",4,"#B6EFC5","West"
"BAR",2011-07-03,8.74295934041341,16.9790623982747,"2011","07","03","BAR",4,"#B6EFC5","West"
"BAR",2011-07-04,8.87509568532308,16.7633845011393,"2011","07","04","BAR",4,"#B6EFC5","West"
"BAR",2011-07-05,8.11998081207275,16.130363146464,"2011","07","05","BAR",4,"#B6EFC5","West"
"BAR",2011-07-06,7.41827456156413,15.6961046854655,"2011","07","06","BAR",4,"#B6EFC5","West"
"BAR",2011-07-07,7.30333010355632,16.6700833638509,"2011","07","07","BAR",4,"#B6EFC5","West"
"BAR",2011-07-08,7.24188311894735,17.0335597991943,"2011","07","08","BAR",4,"#B6EFC5","West"
"BAR",2011-07-09,7.2533130645752,17.4132423400879,"2011","07","09","BAR",4,"#B6EFC5","West"
"BAR",2011-07-10,7.26105801264445,17.8376350402832,"2011","07","10","BAR",4,"#B6EFC5","West"
"BAR",2011-07-11,7.24949995676676,18.1602509816488,"2011","07","11","BAR",4,"#B6EFC5","West"
"BAR",2011-07-12,7.29647827148438,17.6742407480876,"2011","07","12","BAR",4,"#B6EFC5","West"
"BAR",2011-07-13,7.53458499908447,17.0173199971517,"2011","07","13","BAR",4,"#B6EFC5","West"
"BAR",2011-07-14,8.58051458994547,17.2779509226481,"2011","07","14","BAR",4,"#B6EFC5","West"
"BAR",2011-07-15,8.39662551879883,17.1942666371663,"2011","07","15","BAR",4,"#B6EFC5","West"
"BAR",2011-07-16,8.30692545572917,17.4013195037842,"2011","07","16","BAR",4,"#B6EFC5","West"
"BAR",2011-07-17,7.83570369084676,17.3571370442708,"2011","07","17","BAR",4,"#B6EFC5","West"
"BAR",2011-07-18,7.25363190968831,16.9568335215251,"2011","07","18","BAR",4,"#B6EFC5","West"
"BAR",2011-07-19,7.22146701812744,17.4922294616699,"2011","07","19","BAR",4,"#B6EFC5","West"
"BAR",2011-07-20,7.21470514933268,17.6860930124919,"2011","07","20","BAR",4,"#B6EFC5","West"
"BAR",2011-07-21,7.44835631052653,17.8241831461589,"2011","07","21","BAR",4,"#B6EFC5","West"
"BAR",2011-07-22,8.9398152033488,17.8460763295492,"2011","07","22","BAR",4,"#B6EFC5","West"
"BAR",2011-07-23,9.8736203511556,18.0714384714762,"2011","07","23","BAR",4,"#B6EFC5","West"
"BAR",2011-07-24,10.3703012466431,17.5301818847656,"2011","07","24","BAR",4,"#B6EFC5","West"
"BAR",2011-07-25,9.95577812194824,17.1485029856364,"2011","07","25","BAR",4,"#B6EFC5","West"
"BAR",2011-07-26,9.88189220428467,16.969264348348,"2011","07","26","BAR",4,"#B6EFC5","West"
"BAR",2011-07-27,10.2647050221761,16.885066986084,"2011","07","27","BAR",4,"#B6EFC5","West"
"BAR",2011-07-28,8.73237387339274,17.1018619537354,"2011","07","28","BAR",4,"#B6EFC5","West"
"BAR",2011-07-29,8.2671365737915,17.3096631368001,"2011","07","29","BAR",4,"#B6EFC5","West"
"BAR",2011-07-30,8.0705467859904,17.4378204345703,"2011","07","30","BAR",4,"#B6EFC5","West"
"BAR",2011-07-31,7.99716393152873,17.6154880523682,"2011","07","31","BAR",4,"#B6EFC5","West"
"BAR",2011-08-01,7.82774957021077,17.969113667806,"2011","08","01","BAR",4,"#B6EFC5","West"
"BAR",2011-08-02,7.63792514801025,18.2156588236491,"2011","08","02","BAR",4,"#B6EFC5","West"
"BAR",2011-08-03,7.78017934163411,18.6292889912923,"2011","08","03","BAR",4,"#B6EFC5","West"
"BAR",2011-08-04,7.51929076512655,18.4383888244629,"2011","08","04","BAR",4,"#B6EFC5","West"
"BAR",2011-08-05,7.52768119176229,18.7598431905111,"2011","08","05","BAR",4,"#B6EFC5","West"
"BAR",2011-08-06,7.53549242019653,18.9024384816488,"2011","08","06","BAR",4,"#B6EFC5","West"
"BAR",2011-08-07,7.4839145342509,18.5092976888021,"2011","08","07","BAR",4,"#B6EFC5","West"
"BAR",2011-08-08,7.53967984517415,17.9028867085775,"2011","08","08","BAR",4,"#B6EFC5","West"
"BAR",2011-08-09,7.8486811319987,17.7594757080078,"2011","08","09","BAR",4,"#B6EFC5","West"
"BAR",2011-08-10,9.55737082163493,17.5298894246419,"2011","08","10","BAR",4,"#B6EFC5","West"
"BAR",2011-08-11,11.1779769261678,16.7773818969727,"2011","08","11","BAR",4,"#B6EFC5","West"
"BAR",2011-08-12,10.7103986740112,16.2703024546305,"2011","08","12","BAR",4,"#B6EFC5","West"
"BAR",2011-08-13,8.04273700714111,15.5036754608154,"2011","08","13","BAR",4,"#B6EFC5","West"
"BAR",2011-08-14,7.75306447347005,15.977058728536,"2011","08","14","BAR",4,"#B6EFC5","West"
"BAR",2011-08-15,7.54766352971395,16.1381085713704,"2011","08","15","BAR",4,"#B6EFC5","West"
"BAR",2011-08-16,7.65115276972453,16.0029846827189,"2011","08","16","BAR",4,"#B6EFC5","West"
"BAR",2011-08-17,7.73397572835286,16.1762059529622,"2011","08","17","BAR",4,"#B6EFC5","West"
"BAR",2011-08-18,7.7614893913269,16.2990741729736,"2011","08","18","BAR",4,"#B6EFC5","West"
"BAR",2011-08-19,7.89399560292562,16.3318208058675,"2011","08","19","BAR",4,"#B6EFC5","West"
"BAR",2011-08-20,8.42056020100912,16.3727149963379,"2011","08","20","BAR",4,"#B6EFC5","West"
"BAR",2011-08-21,8.35090605417887,16.3584206899007,"2011","08","21","BAR",4,"#B6EFC5","West"
"BAR",2011-08-22,8.1691681543986,16.6099510192871,"2011","08","22","BAR",4,"#B6EFC5","West"
"BAR",2011-08-23,8.56156222025553,16.9666398366292,"2011","08","23","BAR",4,"#B6EFC5","West"
"BAR",2011-08-24,8.21584860483805,16.7576389312744,"2011","08","24","BAR",4,"#B6EFC5","West"
"BAR",2011-08-25,7.48095464706421,16.5777606964111,"2011","08","25","BAR",4,"#B6EFC5","West"
"BAR",2011-08-26,7.27692572275798,16.7026774088542,"2011","08","26","BAR",4,"#B6EFC5","West"
"BAR",2011-08-27,7.23286930720011,17.0697733561198,"2011","08","27","BAR",4,"#B6EFC5","West"
"BAR",2011-08-28,7.34578434626261,16.8867937723796,"2011","08","28","BAR",4,"#B6EFC5","West"
"BAR",2011-08-29,7.59511375427246,16.6640777587891,"2011","08","29","BAR",4,"#B6EFC5","West"
"BAR",2011-08-30,7.69590981801351,16.0100453694661,"2011","08","30","BAR",4,"#B6EFC5","West"
"BAR",2011-08-31,8.51609802246094,15.3668537139893,"2011","08","31","BAR",4,"#B6EFC5","West"
"BAR",2012-06-01,9.17550182342529,12.8018544514974,"2012","06","01","BAR",4,"#B6EFC5","West"
"BAR",2012-06-02,11.4733088811239,12.4838972091675,"2012","06","02","BAR",4,"#B6EFC5","West"
"BAR",2012-06-03,11.3577566146851,12.3646548589071,"2012","06","03","BAR",4,"#B6EFC5","West"
"BAR",2012-06-04,12.2748626073202,12.2241926193237,"2012","06","04","BAR",4,"#B6EFC5","West"
"BAR",2012-06-05,12.8485819498698,12.2155771255493,"2012","06","05","BAR",4,"#B6EFC5","West"
"BAR",2012-06-06,11.7533928553263,12.382879892985,"2012","06","06","BAR",4,"#B6EFC5","West"
"BAR",2012-06-07,9.82417901357015,11.5506785710653,"2012","06","07","BAR",4,"#B6EFC5","West"
"BAR",2012-06-08,8.5611899693807,11.4425471623739,"2012","06","08","BAR",4,"#B6EFC5","West"
"BAR",2012-06-09,8.3265593846639,11.9358361562093,"2012","06","09","BAR",4,"#B6EFC5","West"
"BAR",2012-06-10,8.16980743408203,12.150128364563,"2012","06","10","BAR",4,"#B6EFC5","West"
"BAR",2012-06-11,8.20295079549154,12.4457321166992,"2012","06","11","BAR",4,"#B6EFC5","West"
"BAR",2012-06-12,8.39893945058187,13.312460899353,"2012","06","12","BAR",4,"#B6EFC5","West"
"BAR",2012-06-13,8.40463129679362,14.1959571838379,"2012","06","13","BAR",4,"#B6EFC5","West"
"BAR",2012-06-14,8.53301525115967,14.3448673884074,"2012","06","14","BAR",4,"#B6EFC5","West"
"BAR",2012-06-15,9.08813762664795,14.2440274556478,"2012","06","15","BAR",4,"#B6EFC5","West"
"BAR",2012-06-16,9.35772514343262,14.4129107793172,"2012","06","16","BAR",4,"#B6EFC5","West"
"BAR",2012-06-17,8.81488450368246,14.2170222600301,"2012","06","17","BAR",4,"#B6EFC5","West"
"BAR",2012-06-18,9.15789477030436,14.896674156189,"2012","06","18","BAR",4,"#B6EFC5","West"
"BAR",2012-06-19,9.19404220581055,15.4337269465129,"2012","06","19","BAR",4,"#B6EFC5","West"
"BAR",2012-06-20,9.11990865071615,15.4449650446574,"2012","06","20","BAR",4,"#B6EFC5","West"
"BAR",2012-06-21,9.19446023305257,15.3315382003784,"2012","06","21","BAR",4,"#B6EFC5","West"
"BAR",2012-06-22,8.68331591288249,15.0580183664958,"2012","06","22","BAR",4,"#B6EFC5","West"
"BAR",2012-06-23,8.55958048502604,15.2156750361125,"2012","06","23","BAR",4,"#B6EFC5","West"
"BAR",2012-06-24,8.39397875467936,15.1728734970093,"2012","06","24","BAR",4,"#B6EFC5","West"
"BAR",2012-06-25,8.46392599741618,14.9850384394328,"2012","06","25","BAR",4,"#B6EFC5","West"
"BAR",2012-06-26,8.61378320058187,15.2376817067464,"2012","06","26","BAR",4,"#B6EFC5","West"
"BAR",2012-06-27,8.79190031687419,15.2541745503743,"2012","06","27","BAR",4,"#B6EFC5","West"
"BAR",2012-06-28,8.85326449076335,15.3759047190348,"2012","06","28","BAR",4,"#B6EFC5","West"
"BAR",2012-06-29,9.38602288564046,15.7058941523234,"2012","06","29","BAR",4,"#B6EFC5","West"
"BAR",2012-06-30,8.89359696706136,16.2639643351237,"2012","06","30","BAR",4,"#B6EFC5","West"
"BAR",2012-07-01,8.7513624827067,16.5652440388997,"2012","07","01","BAR",4,"#B6EFC5","West"
"BAR",2012-07-02,8.97355588277181,16.8177782694499,"2012","07","02","BAR",4,"#B6EFC5","West"
"BAR",2012-07-03,9.01060581207275,16.9888095855713,"2012","07","03","BAR",4,"#B6EFC5","West"
"BAR",2012-07-04,8.70518112182617,17.2450822194417,"2012","07","04","BAR",4,"#B6EFC5","West"
"BAR",2012-07-05,8.49638748168945,17.224879582723,"2012","07","05","BAR",4,"#B6EFC5","West"
"BAR",2012-07-06,8.33452383677165,16.8033663431803,"2012","07","06","BAR",4,"#B6EFC5","West"
"BAR",2012-07-07,8.23721122741699,16.8019955952962,"2012","07","07","BAR",4,"#B6EFC5","West"
"BAR",2012-07-08,8.16219838460287,17.7757562001546,"2012","07","08","BAR",4,"#B6EFC5","West"
"BAR",2012-07-09,8.21670977274577,18.5604852040609,"2012","07","09","BAR",4,"#B6EFC5","West"
"BAR",2012-07-10,8.30352973937988,17.7547658284505,"2012","07","10","BAR",4,"#B6EFC5","West"
"BAR",2012-07-11,8.47202269236247,17.4080365498861,"2012","07","11","BAR",4,"#B6EFC5","West"
"BAR",2012-07-12,8.9660701751709,17.2700163523356,"2012","07","12","BAR",4,"#B6EFC5","West"
"BAR",2012-07-13,9.23285579681396,17.6173763275146,"2012","07","13","BAR",4,"#B6EFC5","West"
"BAR",2012-07-14,9.95052846272787,17.8864809672038,"2012","07","14","BAR",4,"#B6EFC5","West"
"BAR",2012-07-15,9.77478059132894,17.8465035756429,"2012","07","15","BAR",4,"#B6EFC5","West"
"BAR",2012-07-16,11.3859100341797,17.2216790517171,"2012","07","16","BAR",4,"#B6EFC5","West"
"BAR",2012-07-17,11.8217519124349,16.9146747589111,"2012","07","17","BAR",4,"#B6EFC5","West"
"BAR",2012-07-18,12.2679211298625,16.6914049784342,"2012","07","18","BAR",4,"#B6EFC5","West"
"BAR",2012-07-19,11.5275615056356,15.9984048207601,"2012","07","19","BAR",4,"#B6EFC5","West"
"BAR",2012-07-20,9.35806783040365,14.4011726379395,"2012","07","20","BAR",4,"#B6EFC5","West"
"BAR",2012-07-21,10.0386117299398,15.7258021036784,"2012","07","21","BAR",4,"#B6EFC5","West"
"BAR",2012-07-22,9.39923763275146,14.661018371582,"2012","07","22","BAR",4,"#B6EFC5","West"
"BAR",2012-07-23,8.96725050608317,15.0197823842367,"2012","07","23","BAR",4,"#B6EFC5","West"
"BAR",2012-07-24,8.89062245686849,15.7067953745524,"2012","07","24","BAR",4,"#B6EFC5","West"
"BAR",2012-07-25,8.81465212504069,16.5086091359456,"2012","07","25","BAR",4,"#B6EFC5","West"
"BAR",2012-07-26,8.74811236063639,17.8425979614258,"2012","07","26","BAR",4,"#B6EFC5","West"
"BAR",2012-07-27,8.58945814768473,18.4424908955892,"2012","07","27","BAR",4,"#B6EFC5","West"
"BAR",2012-07-28,8.37834326426188,18.6183115641276,"2012","07","28","BAR",4,"#B6EFC5","West"
"BAR",2012-07-29,8.34924507141113,18.7203464508057,"2012","07","29","BAR",4,"#B6EFC5","West"
"BAR",2012-07-30,8.28501097361247,18.7342993418376,"2012","07","30","BAR",4,"#B6EFC5","West"
"BAR",2012-07-31,8.29521147410075,18.6572818756104,"2012","07","31","BAR",4,"#B6EFC5","West"
"BAR",2012-08-01,8.2789732615153,18.4876276652018,"2012","08","01","BAR",4,"#B6EFC5","West"
"BAR",2012-08-02,8.28801600138346,18.7374095916748,"2012","08","02","BAR",4,"#B6EFC5","West"
"BAR",2012-08-03,8.22865009307861,18.7321605682373,"2012","08","03","BAR",4,"#B6EFC5","West"
"BAR",2012-08-04,8.31287479400635,19.3764832814534,"2012","08","04","BAR",4,"#B6EFC5","West"
"BAR",2012-08-05,8.28388245900472,19.3095569610596,"2012","08","05","BAR",4,"#B6EFC5","West"
"BAR",2012-08-06,8.28896808624268,18.9917240142822,"2012","08","06","BAR",4,"#B6EFC5","West"
"BAR",2012-08-07,8.329758644104,18.973793665568,"2012","08","07","BAR",4,"#B6EFC5","West"
"BAR",2012-08-08,8.54995886484782,18.6804052988688,"2012","08","08","BAR",4,"#B6EFC5","West"
"BAR",2012-08-09,8.8660405476888,18.4033521016439,"2012","08","09","BAR",4,"#B6EFC5","West"
"BAR",2012-08-10,9.80844434102376,17.933422088623,"2012","08","10","BAR",4,"#B6EFC5","West"
"BAR",2012-08-11,9.82988103230794,17.8274326324463,"2012","08","11","BAR",4,"#B6EFC5","West"
"BAR",2012-08-12,10.49338499705,17.6677964528402,"2012","08","12","BAR",4,"#B6EFC5","West"
"BAR",2012-08-13,9.29237524668376,16.9226296742757,"2012","08","13","BAR",4,"#B6EFC5","West"
"BAR",2012-08-14,8.76251379648844,16.7397492726644,"2012","08","14","BAR",4,"#B6EFC5","West"
"BAR",2012-08-15,8.43520291646322,16.8455651601156,"2012","08","15","BAR",4,"#B6EFC5","West"
"BAR",2012-08-16,8.24123128255208,17.068395614624,"2012","08","16","BAR",4,"#B6EFC5","West"
"BAR",2012-08-17,8.11484336853027,17.6651878356934,"2012","08","17","BAR",4,"#B6EFC5","West"
"BAR",2012-08-18,8.05322869618734,17.943634668986,"2012","08","18","BAR",4,"#B6EFC5","West"
"BAR",2012-08-19,8.06997267405192,18.3897546132406,"2012","08","19","BAR",4,"#B6EFC5","West"
"BAR",2012-08-20,8.12970638275146,18.6279977162679,"2012","08","20","BAR",4,"#B6EFC5","West"
"BAR",2012-08-21,8.23058636983236,18.9471683502197,"2012","08","21","BAR",4,"#B6EFC5","West"
"BAR",2012-08-22,8.51674938201904,18.6144987742106,"2012","08","22","BAR",4,"#B6EFC5","West"
"BAR",2012-08-23,9.12217807769775,18.1858876546224,"2012","08","23","BAR",4,"#B6EFC5","West"
"BAR",2012-08-24,9.59617201487223,18.167360941569,"2012","08","24","BAR",4,"#B6EFC5","West"
"BAR",2012-08-25,9.9994093577067,18.1118939717611,"2012","08","25","BAR",4,"#B6EFC5","West"
"BAR",2012-08-26,10.0392608642578,18.0878842671712,"2012","08","26","BAR",4,"#B6EFC5","West"
"BAR",2012-08-27,10.5247942606608,17.8565432230632,"2012","08","27","BAR",4,"#B6EFC5","West"
"BAR",2012-08-28,11.0192832946777,17.2348047892253,"2012","08","28","BAR",4,"#B6EFC5","West"
"BAR",2012-08-29,9.4031499226888,16.7356719970703,"2012","08","29","BAR",4,"#B6EFC5","West"
"BAR",2012-08-30,9.34178733825684,17.0006942749023,"2012","08","30","BAR",4,"#B6EFC5","West"
"BAR",2012-08-31,9.41484355926514,17.1920979817708,"2012","08","31","BAR",4,"#B6EFC5","West"
"BAR",2013-06-01,7.34849659601847,14.1934509277344,"2013","06","01","BAR",4,"#B6EFC5","West"
"BAR",2013-06-02,7.41734822591146,14.1441513697306,"2013","06","02","BAR",4,"#B6EFC5","West"
"BAR",2013-06-03,8.62123807271322,13.4058316548665,"2013","06","03","BAR",4,"#B6EFC5","West"
"BAR",2013-06-04,9.12139352162679,13.666574160258,"2013","06","04","BAR",4,"#B6EFC5","West"
"BAR",2013-06-05,8.37984530131022,13.8902829488118,"2013","06","05","BAR",4,"#B6EFC5","West"
"BAR",2013-06-06,8.14836152394613,13.8993625640869,"2013","06","06","BAR",4,"#B6EFC5","West"
"BAR",2013-06-07,7.96956046422323,14.419677734375,"2013","06","07","BAR",4,"#B6EFC5","West"
"BAR",2013-06-08,8.18590799967448,14.9194701512655,"2013","06","08","BAR",4,"#B6EFC5","West"
"BAR",2013-06-09,8.49236011505127,14.8551651636759,"2013","06","09","BAR",4,"#B6EFC5","West"
"BAR",2013-06-10,9.02334785461426,15.2017981211344,"2013","06","10","BAR",4,"#B6EFC5","West"
"BAR",2013-06-11,9.60123825073242,15.6650711695353,"2013","06","11","BAR",4,"#B6EFC5","West"
"BAR",2013-06-12,8.61453564961751,15.915114402771,"2013","06","12","BAR",4,"#B6EFC5","West"
"BAR",2013-06-13,8.26501305898031,15.1210549672445,"2013","06","13","BAR",4,"#B6EFC5","West"
"BAR",2013-06-14,8.32299900054932,15.2650057474772,"2013","06","14","BAR",4,"#B6EFC5","West"
"BAR",2013-06-15,8.58164469401042,15.6240380605062,"2013","06","15","BAR",4,"#B6EFC5","West"
"BAR",2013-06-16,8.61040051778158,15.792236328125,"2013","06","16","BAR",4,"#B6EFC5","West"
"BAR",2013-06-17,8.99333190917969,16.0683670043945,"2013","06","17","BAR",4,"#B6EFC5","West"
"BAR",2013-06-18,9.70576922098796,16.5455366770426,"2013","06","18","BAR",4,"#B6EFC5","West"
"BAR",2013-06-19,8.88531653086344,16.7272783915202,"2013","06","19","BAR",4,"#B6EFC5","West"
"BAR",2013-06-20,8.17476908365885,16.2065865198771,"2013","06","20","BAR",4,"#B6EFC5","West"
"BAR",2013-06-21,8.02209361394246,16.6847756703695,"2013","06","21","BAR",4,"#B6EFC5","West"
"BAR",2013-06-22,8.04274559020996,17.0349699656169,"2013","06","22","BAR",4,"#B6EFC5","West"
"BAR",2013-06-23,8.05281702677409,17.3172283172607,"2013","06","23","BAR",4,"#B6EFC5","West"
"BAR",2013-06-24,7.94642003377279,17.5503908793132,"2013","06","24","BAR",4,"#B6EFC5","West"
"BAR",2013-06-25,8.1313222249349,17.3205108642578,"2013","06","25","BAR",4,"#B6EFC5","West"
"BAR",2013-06-26,9.28031826019287,16.7717533111572,"2013","06","26","BAR",4,"#B6EFC5","West"
"BAR",2013-06-27,10.4646870295207,16.7323608398438,"2013","06","27","BAR",4,"#B6EFC5","West"
"BAR",2013-06-28,10.9226751327515,16.8283723195394,"2013","06","28","BAR",4,"#B6EFC5","West"
"BAR",2013-06-29,9.89630317687988,16.6025721232096,"2013","06","29","BAR",4,"#B6EFC5","West"
"BAR",2013-06-30,10.4354283014933,16.2631689707438,"2013","06","30","BAR",4,"#B6EFC5","West"
"BAR",2013-07-01,10.7665710449219,16.0740292867025,"2013","07","01","BAR",4,"#B6EFC5","West"
"BAR",2013-07-02,10.6440353393555,16.232385635376,"2013","07","02","BAR",4,"#B6EFC5","West"
"BAR",2013-07-03,10.8561080296834,16.3493245442708,"2013","07","03","BAR",4,"#B6EFC5","West"
"BAR",2013-07-04,9.27146434783936,15.9814923604329,"2013","07","04","BAR",4,"#B6EFC5","West"
"BAR",2013-07-05,8.81475575764974,15.5040772755941,"2013","07","05","BAR",4,"#B6EFC5","West"
"BAR",2013-07-06,9.49733797709147,16.726495107015,"2013","07","06","BAR",4,"#B6EFC5","West"
"BAR",2013-07-07,9.22553730010986,16.75111134847,"2013","07","07","BAR",4,"#B6EFC5","West"
"BAR",2013-07-08,9.29161135355631,17.2655925750732,"2013","07","08","BAR",4,"#B6EFC5","West"
"BAR",2013-07-09,8.86236794789632,17.359401067098,"2013","07","09","BAR",4,"#B6EFC5","West"
"BAR",2013-07-10,9.6363639831543,17.822603225708,"2013","07","10","BAR",4,"#B6EFC5","West"
"BAR",2013-07-11,10.3372519810994,17.8453521728516,"2013","07","11","BAR",4,"#B6EFC5","West"
"BAR",2013-07-12,9.41519896189372,17.7411066691081,"2013","07","12","BAR",4,"#B6EFC5","West"
"BAR",2013-07-13,9.63290977478027,17.8309885660807,"2013","07","13","BAR",4,"#B6EFC5","West"
"BAR",2013-07-14,10.1430384318034,18.0545539855957,"2013","07","14","BAR",4,"#B6EFC5","West"
"BAR",2013-07-15,11.0609668095907,17.886926651001,"2013","07","15","BAR",4,"#B6EFC5","West"
"BAR",2013-07-16,11.999800046285,17.6686611175537,"2013","07","16","BAR",4,"#B6EFC5","West"
"BAR",2013-07-17,12.7882976531982,17.6672375996908,"2013","07","17","BAR",4,"#B6EFC5","West"
"BAR",2013-07-18,13.5370155970256,18.0226561228434,"2013","07","18","BAR",4,"#B6EFC5","West"
"BAR",2013-07-19,15.9816617965698,18.0911865234375,"2013","07","19","BAR",4,"#B6EFC5","West"
"BAR",2013-07-20,13.9812227884928,18.413995107015,"2013","07","20","BAR",4,"#B6EFC5","West"
"BAR",2013-07-21,10.0863339106242,15.7213875452677,"2013","07","21","BAR",4,"#B6EFC5","West"
"BAR",2013-07-22,8.31359513600667,16.3023811976115,"2013","07","22","BAR",4,"#B6EFC5","West"
"BAR",2013-07-23,8.4697748819987,18.017271677653,"2013","07","23","BAR",4,"#B6EFC5","West"
"BAR",2013-07-24,8.04014523824056,18.5355993906657,"2013","07","24","BAR",4,"#B6EFC5","West"
"BAR",2013-07-25,7.84788179397583,18.6791566212972,"2013","07","25","BAR",4,"#B6EFC5","West"
"BAR",2013-07-26,7.81701596577962,19.5388743082682,"2013","07","26","BAR",4,"#B6EFC5","West"
"BAR",2013-07-27,7.73272196451823,19.8484020233154,"2013","07","27","BAR",4,"#B6EFC5","West"
"BAR",2013-07-28,7.62806971867879,19.8363590240479,"2013","07","28","BAR",4,"#B6EFC5","West"
"BAR",2013-07-29,7.54426256815592,20.199104309082,"2013","07","29","BAR",4,"#B6EFC5","West"
"BAR",2013-07-30,7.65924390157064,19.8771152496338,"2013","07","30","BAR",4,"#B6EFC5","West"
"BAR",2013-07-31,7.76941045125325,18.5365060170492,"2013","07","31","BAR",4,"#B6EFC5","West"
"BAR",2013-08-01,8.27649720509847,18.1546179453532,"2013","08","01","BAR",4,"#B6EFC5","West"
"BAR",2013-08-02,9.46684710184733,18.8263308207194,"2013","08","02","BAR",4,"#B6EFC5","West"
"BAR",2013-08-03,8.88730589548747,18.4604549407959,"2013","08","03","BAR",4,"#B6EFC5","West"
"BAR",2013-08-04,8.53051853179932,19.3385874430339,"2013","08","04","BAR",4,"#B6EFC5","West"
"BAR",2013-08-05,8.76899433135986,19.9005304972331,"2013","08","05","BAR",4,"#B6EFC5","West"
"BAR",2013-08-06,8.1022907892863,19.7706915537516,"2013","08","06","BAR",4,"#B6EFC5","West"
"BAR",2013-08-07,8.22921021779378,20.1200218200684,"2013","08","07","BAR",4,"#B6EFC5","West"
"BAR",2013-08-08,8.54195054372152,20.2012742360433,"2013","08","08","BAR",4,"#B6EFC5","West"
"BAR",2013-08-09,8.8626651763916,20.2119051615397,"2013","08","09","BAR",4,"#B6EFC5","West"
"BAR",2013-08-10,8.67264493306478,19.9997069040934,"2013","08","10","BAR",4,"#B6EFC5","West"
"BAR",2013-08-11,8.52184232076009,19.7397804260254,"2013","08","11","BAR",4,"#B6EFC5","West"
"BAR",2013-08-12,9.6205530166626,19.2827631632487,"2013","08","12","BAR",4,"#B6EFC5","West"
"BAR",2013-08-13,10.2197631200155,18.9698429107666,"2013","08","13","BAR",4,"#B6EFC5","West"
"BAR",2013-08-14,11.2090056737264,18.5449390411377,"2013","08","14","BAR",4,"#B6EFC5","West"
