"","pop","genet","coast","long","lat","median_temp_home","max_temp_home","median_sal_home","min_sal_home","median_temp_scaled","max_temp_scaled","median_sal_scaled","min_sal_scaled","DNA_label","new_label","bagnum","tank_ID","sal_full","temp_full","trt","nbr_leaves_start","sideShoot","nbr_sideShootLeaves_start","length_longest_leaf_start","weight_start","IsBlackLesions_start","nbr_leaves_end","nbr_new_leaves","width_leaf","Growth_leaf1","Growth_leaf2","Growth_leaf3","Growth_leaf4","Growth_leaf5","Growth_leaf6","Growth_leaf7","Length_new_leaf1","Length_new_leaf2","Length_new_leaf3","Length_new_leaf4","Length_new_leaf5","Length_new_leaf6","Nbr_new_shoots","Nbr_leaves_new_shoot1","Length_new_shoot1_leaf1","Length_new_shoot1_leaf2","Length_new_shoot1_leaf3","Length_new_shoot1_leaf4","Length_new_shoot1_leaf5","Length_new_shoot1_leaf6","Nbr_leaves_new_shoot2","Length_new_shoot2_leaf1","Length_new_shoot2_leaf2","Length_new_shoot2_leaf3","Length_new_shoot2_leaf4","Length_new_shoot2_leaf5","below_ground_weight","above_ground_weight","weight_new_shoot1","weight_new_shoot2","total_weight","lesions.","isAlive","Length_flower1","Length_bract1","pop_trt","block","mean_sal","median_sal","min_sal","max_sal","sd_sal","mean_temp","median_temp","min_temp","max_temp","sd_temp","x_coord","y_coord","position","sample","MLG","cf_trt"
"29","BJO","gen-16","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-16","122_A4_BJO_gen-16_TempWarm-5psu",122,"A4","5psu","TempWarm","TempWarm_5psu",5,FALSE,0,37.1,3.41,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","16",5.24,5.2,5.2,5.3,0.0547722557505164,25.7714604437466,26.16646484375,16.428076171875,34.23173828125,2.47389489451105,7,14,"7_14","BJO-Zm16","373","future"
"30","BJO","gen-18","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-18","141_B1_BJO_gen-18_TempWarm-5psu",141,"B1","5psu","TempWarm","TempWarm_5psu",5,TRUE,1,27.4,4.62,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","18",5.175,5.1,5.1,5.4,0.15,26.0011390003983,26.252265625,16.1277734375,32.08671875,2.3181131150409,12,1,"12_1","BJO-Zm18","373","future"
"31","BJO","gen-20","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-20","155_B1_BJO_gen-20_TempWarm-5psu",155,"B1","5psu","TempWarm","TempWarm_5psu",4,FALSE,0,30.5,2.81,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","20",5.175,5.1,5.1,5.4,0.15,26.0011390003983,26.252265625,16.1277734375,32.08671875,2.3181131150409,15,3,"15_3","BJO-Zm20","373","future"
"32","BJO","gen-22","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-22","174_B2_BJO_gen-22_TempWarm-5psu",174,"B2","5psu","TempWarm","TempWarm_5psu",4,FALSE,0,52.4,3.36,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","22",5.2,5.15,5.1,5.4,0.14142135623731,25.8957324470566,26.123564453125,16.55677734375,31.700615234375,2.36168510535851,12,6,"12_6","BJO-Zm22","373","future"
"33","BJO","gen-24","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-24","185_B2_BJO_gen-24_TempWarm-5psu",185,"B2","5psu","TempWarm","TempWarm_5psu",4,FALSE,0,35.7,3.52,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","24",5.275,5.2,5.2,5.5,0.15,25.8957324470566,26.123564453125,16.55677734375,31.700615234375,2.36168510535851,15,5,"15_5","BJO-Zm24","373","future"
"34","BJO","gen-26","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-26","202_B3_BJO_gen-26_TempWarm-5psu",202,"B3","5psu","TempWarm","TempWarm_5psu",4,FALSE,0,24.6,1.83,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","2",5.275,5.2,5.2,5.5,0.15,25.8228915576884,26.0806640625,16.04197265625,32.00091796875,2.41059776241806,11,10,"11_10","BJO-Zm26","373","future"
"35","BJO","gen-28","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-28","224_B3_BJO_gen-28_TempWarm-5psu",224,"B3","5psu","TempWarm","TempWarm_5psu",4,FALSE,0,37,2.94,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","4",5.2,5.15,5.1,5.4,0.14142135623731,25.8228915576884,26.0806640625,16.04197265625,32.00091796875,2.41059776241806,16,12,"16_12","BJO-Zm28","373","future"
"36","BJO","gen-30","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-30","233_B4_BJO_gen-30_TempWarm-5psu",233,"B4","5psu","TempWarm","TempWarm_5psu",4,FALSE,0,40,2.62,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","6",5.15,5.15,5.1,5.2,0.0577350269189629,25.5085056840722,25.7374609375,16.21357421875,31.4003125,2.46520222039827,11,13,"11_13","BJO-Zm30","373","future"
"37","BJO","gen-32","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-32","253_B4_BJO_gen-32_TempWarm-5psu",253,"B4","5psu","TempWarm","TempWarm_5psu",4,FALSE,0,26,1.6,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempWarm_5psu","8",5.275,5.2,5.2,5.5,0.15,25.5085056840722,25.7374609375,16.21357421875,31.4003125,2.46520222039827,16,13,"16_13","BJO-Zm32","373","future"
"38","BJO","gen-34","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-34","267_C1_BJO_gen-34_TempControl-7psu",267,"C1","7psu","TempControl","TempControl_7psu",4,FALSE,0,32,2.49,TRUE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempControl_7psu","10",7.1,7.1,7.1,7.1,0,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,19,3,"19_3","BJO-Zm34","373","current"
"39","BJO","gen-36","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-36","285_C1_BJO_gen-36_TempControl-7psu",285,"C1","7psu","TempControl","TempControl_7psu",5,FALSE,0,17.5,1.51,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempControl_7psu","12",7.05,7.05,7,7.1,0.0577350269189624,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,24,1,"24_1","BJO-Zm36","373","current"
"40","BJO","gen-38","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-38","300_C2_BJO_gen-38_TempControl-7psu",300,"C2","7psu","TempControl","TempControl_7psu",5,FALSE,0,40.8,3.34,FALSE,4,3,0.4,21,NA,NA,NA,NA,NA,NA,33.1,15,31.7,NA,NA,NA,1,4,14.6,13,4,14.7,NA,NA,NA,NA,NA,NA,NA,NA,2.52,0.12,0.26,0,2.9,"N",1,NA,NA,"BJO_TempControl_7psu","14",7.1,7.1,7.1,7.1,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,19,8,"19_8","BJO-Zm38","373","current"
"41","BJO","gen-40","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-40","316_C2_BJO_gen-40_TempControl-7psu",316,"C2","7psu","TempControl","TempControl_7psu",6,TRUE,2,33.3,2.39,FALSE,5,3,0.35,27.3,13.4,NA,NA,NA,NA,NA,19.1,3.3,29,NA,NA,NA,1,4,11.4,11.5,3.5,12.6,NA,NA,NA,NA,NA,NA,NA,NA,1.79,0.94,0.22,0,2.95,"N",1,NA,NA,"BJO_TempControl_7psu","16",7.1,7.1,7.1,7.1,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,23,8,"23_8","BJO-Zm40","373","current"
"42","BJO","gen-42","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-42","334_C3_BJO_gen-42_TempControl-7psu",334,"C3","7psu","TempControl","TempControl_7psu",4,FALSE,0,32.2,2.5,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempControl_7psu","18",7.1,7.1,7.1,7.1,0,20.0545752801425,20.203310546875,13.939853515625,24.150146484375,1.76645439081661,20,10,"20_10","BJO-Zm42","373","current"
"43","BJO","gen-44","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-44","346_C3_BJO_gen-44_TempControl-7psu",346,"C3","7psu","TempControl","TempControl_7psu",3,FALSE,0,37.4,2.52,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempControl_7psu","20",7,7,7,7,0,20.0545752801425,20.203310546875,13.939853515625,24.150146484375,1.76645439081661,23,10,"23_10","BJO-Zm44","373","current"
"44","BJO","gen-46","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-46","366_C4_BJO_gen-46_TempControl-7psu",366,"C4","7psu","TempControl","TempControl_7psu",4,FALSE,0,28,2.97,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,17.8,9.1,17.7,14.1,0.3,NA,NA,NA,NA,NA,NA,NA,1.4,0,0.32,0,1.72,"N",1,NA,NA,"BJO_TempControl_7psu","22",7.1,7.1,7.1,7.1,0,20.2176319507076,20.2462109375,16.170673828125,27.02447265625,1.99822095675236,20,14,"20_14","BJO-Zm46","373","current"
"45","BJO","gen-48","East",19.07867998,59.83484289,16.4019,21.3371880849202,5.4394,4.24618355433146,-0.205463293664704,-1.20642528152679,-0.935108649674682,-0.911956896653116,"BJO_gen-48","384_C4_BJO_gen-48_TempControl-7psu",384,"C4","7psu","TempControl","TempControl_7psu",4,FALSE,0,32.5,2.04,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"BJO_TempControl_7psu","24",7.175,7.1,7.1,7.4,0.15,20.2176319507076,20.2462109375,16.170673828125,27.02447265625,1.99822095675236,24,16,"24_16","BJO-Zm48","373","current"
"46","HOG","gen-01","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-01","004_A1_HOG_gen-01_TempControl-21psu",4,"A1","21psu","TempControl","TempControl_21psu",5,FALSE,0,37.5,3.49,FALSE,5,3,0.3,5.2,15.6,NA,NA,NA,NA,NA,23.6,20.5,26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,1.1,0,0,4.02,"N",1,NA,NA,"HOG_TempControl_21psu","1",21.4,21.4,21.4,21.4,0,20.0156771811542,20.117509765625,16.04197265625,24.193046875,1.7119521433729,1,4,"1_4","HOG-Zm01","7","current"
"47","HOG","gen-03","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-03","018_A1_HOG_gen-03_TempControl-21psu",18,"A1","21psu","TempControl","TempControl_21psu",5,FALSE,0,41.5,2.22,FALSE,6,3,0.25,0.5,28.1,10.8,NA,NA,NA,NA,22.4,3.2,32.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,0.99,0,0,2.88,"N",1,NA,NA,"HOG_TempControl_21psu","3",21.26,21.2,21.2,21.4,0.0894427190999915,20.0156771811542,20.117509765625,16.04197265625,24.193046875,1.7119521433729,5,2,"5_2","HOG-Zm03","55","current"
"48","HOG","gen-05","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-05","039_A2_HOG_gen-05_TempControl-21psu",39,"A2","21psu","TempControl","TempControl_21psu",9,TRUE,5,21.5,3.49,FALSE,3,2,0.3,18.4,NA,NA,NA,NA,NA,NA,7.8,18.7,NA,NA,NA,NA,2,2,2.5,6.4,NA,NA,NA,NA,3,14.6,7.45,11.8,NA,NA,2.71,0.31,0.01,0.37,3.4,"N",1,NA,NA,"HOG_TempControl_21psu","5",21.28,21.3,21.2,21.3,0.0447213595499964,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,2,7,"2_7","HOG-Zm05","232","current"
"49","HOG","gen-07","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-07","049_A2_HOG_gen-07_TempControl-21psu",49,"A2","21psu","TempControl","TempControl_21psu",5,FALSE,0,50,3.52,FALSE,5,3,0.2,16,4.7,NA,NA,NA,NA,NA,31.2,11.4,36.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,1.11,0,0,3.03,"Y",1,NA,NA,"HOG_TempControl_21psu","7",21.42,21.4,21.3,21.5,0.0836660026534075,19.9674754033708,20.117509765625,15.999072265625,24.62205078125,1.72075764002812,5,5,"5_5","HOG-Zm07","151","current"
"50","HOG","gen-09","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-09","067_A3_HOG_gen-09_TempWarm-16psu",67,"A3","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,37.5,3.04,FALSE,3,2,0.3,18.4,NA,NA,NA,NA,NA,NA,15.5,2.4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.34,0,0,2.24,"N",1,NA,NA,"HOG_TempWarm_16psu","9",16.22,16.2,16.1,16.4,0.109544511501032,25.8025284445741,26.123564453125,15.827470703125,32.34412109375,2.39952191130576,1,11,"1_11","HOG-Zm09","8","future"
"51","HOG","gen-11","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-11","085_A3_HOG_gen-11_TempWarm-16psu",85,"A3","16psu","TempWarm","TempWarm_16psu",7,FALSE,0,43.6,5.05,FALSE,5,3,0.35,3.5,18.8,NA,NA,NA,NA,NA,29.4,18.1,2.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,0.45,0,0,2.03,"Y",1,NA,NA,"HOG_TempWarm_16psu","11",16.12,16.1,16,16.2,0.083666002653407,25.8025284445741,26.123564453125,15.827470703125,32.34412109375,2.39952191130576,6,9,"6_9","HOG-Zm11","56","future"
"52","HOG","gen-13","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-13","097_A4_HOG_gen-13_TempWarm-16psu",97,"A4","16psu","TempWarm","TempWarm_16psu",6,FALSE,0,31.3,3.98,FALSE,4,3,0.3,16.5,NA,NA,NA,NA,NA,NA,21.2,7.2,26.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,0.7,0,0,2.31,"N",1,NA,NA,"HOG_TempWarm_16psu","13",16.16,16.2,16.1,16.2,0.0547722557505154,25.7714604437466,26.16646484375,16.428076171875,34.23173828125,2.47389489451105,1,13,"1_13","HOG-Zm13","104","future"
"53","HOG","gen-15","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-15","117_A4_HOG_gen-15_TempWarm-16psu",117,"A4","16psu","TempWarm","TempWarm_16psu",6,FALSE,0,32.6,2.34,FALSE,4,3,0.3,16.9,NA,NA,NA,NA,NA,NA,32.9,6.9,23.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.66,0,0,1.63,"N",1,NA,NA,"HOG_TempWarm_16psu","15",16,16,16,16,0,25.7714604437466,26.16646484375,16.428076171875,34.23173828125,2.47389489451105,6,13,"6_13","HOG-Zm15","152","future"
"54","HOG","gen-17","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-17","130_B1_HOG_gen-17_TempWarm-16psu",130,"B1","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,37.5,2.51,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"HOG_TempWarm_16psu","17",16.2,16.15,16.1,16.4,0.141421356237308,26.0011390003983,26.252265625,16.1277734375,32.08671875,2.3181131150409,9,2,"9_2","HOG-Zm17","9","future"
"55","HOG","gen-19","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-19","151_B1_HOG_gen-19_TempWarm-16psu",151,"B1","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,42,3.5,FALSE,4,3,0.3,21.6,NA,NA,NA,NA,NA,NA,23.6,8.4,32.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,0.87,0,0,2.61,"N",1,NA,NA,"HOG_TempWarm_16psu","19",16.15,16.1,16,16.4,0.173205080756887,26.0011390003983,26.252265625,16.1277734375,32.08671875,2.3181131150409,14,3,"14_3","HOG-Zm19","57","future"
"56","HOG","gen-21","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-21","162_B2_HOG_gen-21_TempWarm-16psu",162,"B2","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,49,2.66,FALSE,4,3,0.2,12.1,NA,NA,NA,NA,NA,NA,17.4,2.5,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,0.39,0,0,1.84,"N",1,NA,NA,"HOG_TempWarm_16psu","21",16.25,16.2,16.1,16.5,0.173205080756887,25.8957324470566,26.123564453125,16.55677734375,31.700615234375,2.36168510535851,9,6,"9_6","HOG-Zm21","105","future"
"57","HOG","gen-23","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-23","178_B2_HOG_gen-23_TempWarm-16psu",178,"B2","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,19.4,1.89,FALSE,3,2,0.3,17.7,NA,NA,NA,NA,NA,NA,5.6,15.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,0.3,0,0,1.96,"N",1,NA,NA,"HOG_TempWarm_16psu","23",16.175,16.1,16.1,16.4,0.149999999999999,25.8957324470566,26.123564453125,16.55677734375,31.700615234375,2.36168510535851,13,6,"13_6","HOG-Zm23","232","future"
"58","HOG","gen-25","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-25","199_B3_HOG_gen-25_TempWarm-16psu",199,"B3","16psu","TempWarm","TempWarm_16psu",6,FALSE,0,71.7,8.23,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"HOG_TempWarm_16psu","1",16.2,16.1,16.1,16.4,0.173205080756886,25.8228915576884,26.0806640625,16.04197265625,32.00091796875,2.41059776241806,10,11,"10_11","HOG-Zm25","10","future"
"59","HOG","gen-29","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-29","226_B4_HOG_gen-29_TempWarm-16psu",226,"B4","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,58.5,4.86,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"HOG_TempWarm_16psu","5",16.175,16.15,16.1,16.3,0.0957427107756333,25.5085056840722,25.7374609375,16.21357421875,31.4003125,2.46520222039827,9,14,"9_14","HOG-Zm29","82","future"
"60","HOG","gen-31","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-31","246_B4_HOG_gen-31_TempWarm-16psu",246,"B4","16psu","TempWarm","TempWarm_16psu",5,FALSE,0,33,1.96,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,"HOG_TempWarm_16psu","7",16.15,16.05,16,16.5,0.238047614284762,25.5085056840722,25.7374609375,16.21357421875,31.4003125,2.46520222039827,14,14,"14_14","HOG-Zm31","130","future"
"61","HOG","gen-33","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-33","264_C1_HOG_gen-33_TempControl-21psu",264,"C1","21psu","TempControl","TempControl_21psu",5,FALSE,0,63.2,5.44,TRUE,5,5,0.2,NA,NA,NA,NA,NA,NA,NA,1.1,5.8,4.7,5.6,2.4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,0.19,0,0,2.52,"N",1,NA,NA,"HOG_TempControl_21psu","9",21.05,21.05,21,21.1,0.0577350269189634,20.083437929056,20.2462109375,16.084873046875,25.9090625,1.69711366532744,18,4,"18_4","HOG-Zm33","107","current"
"62","HOG","gen-37","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-37","290_C2_HOG_gen-37_TempControl-21psu",290,"C2","21psu","TempControl","TempControl_21psu",5,FALSE,0,38.1,2.53,FALSE,5,3,0.3,26.1,7.3,NA,NA,NA,NA,NA,4,23,35.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,0.89,0,0,2.54,"N",1,NA,NA,"HOG_TempControl_21psu","13",21.4,21.4,21.4,21.4,0,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,17,6,"17_6","HOG-Zm37","83","current"
"63","HOG","gen-39","West",12.55141,56.1969,17.7467,22.4425182342529,16.7431,7.18325344721476,0.25779455157173,-0.755978778111232,0.835306289472908,-0.0518914333057537,"HOG_gen-39","307_C2_HOG_gen-39_TempControl-21psu",307,"C2","21psu","TempControl","TempControl_21psu",4,FALSE,0,37.5,2.72,FALSE,4,3,0.3,20.5,NA,NA,NA,NA,NA,NA,33.1,7.6,28.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,0.79,0,0,2.46,"N",1,NA,NA,"HOG_TempControl_21psu","15",21.3333333333333,21.3,21.3,21.4,0.0577350269189613,20.0892158453973,20.16041015625,15.484267578125,26.85287109375,1.77596359359365,21,7,"21_7","HOG-Zm39","131","current"
