"","max_temp","avg_temp","min_sal","avg_sal","factor_type"
"1",3.60833422717046,2.86825608995633,6.54209107347009,6.54209107347009,"exp_env_ord_scale"
"2",30.6281054687501,22.9358573160386,12.25,12.25,"exp_env_ord_center"
"3",3.66129459879643,2.91035416038969,6.63811088556317,6.63811088556317,"pop_trt_env_scale"
"4",30.62810546875,22.9358573160387,12.25,12.25,"pop_trt_env_center"
