"","pop","mll_no","indv_no","pop_no","site_full","median_temp","max_temp","median_sal","min_sal"
"1","KOD",25,"KOD-13","13","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"2","KOD",28,"KOD-16","16","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"3","KOD",29,"KOD-18","18","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"4","KOD",30,"KOD-19","19","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"5","KOD",31,"KOD-20","20","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"6","KOD",33,"KOD-01","01","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"7","KOD",39,"KOD-04","04","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"8","KOD",41,"KOD-10","10","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"9","KOD",42,"KOD-11","11","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"10","KOD",43,"KOD-15","15","Koster donor site",0.766558237068985,-0.802402357005485,1.88474335088942,1.23293871744987
"11","GAS",44,"GAS-01","01","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"12","GAS",46,"GAS-02","02","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"13","GAS",47,"GAS-04","04","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"14","GAS",48,"GAS-05","05","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"15","GAS",49,"GAS-06","06","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"16","GAS",50,"GAS-07","07","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"17","GAS",51,"GAS-08","08","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"18","GAS",52,"GAS-09","09","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"19","GAS",53,"GAS-10","10","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"20","GAS",56,"GAS-11","11","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"21","GAS",66,"GAS-20","20","Gåsholmen ",0.284368378267527,-0.802402357005485,1.88474335088942,0.851314828715389
"22","KAV",69,"KAV-01","01","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"23","KAV",71,"KAV-02","02","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"24","KAV",72,"KAV-03","03","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"25","KAV",75,"KAV-04","04","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"26","KAV",76,"KAV-05","05","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"27","KAV",77,"KAV-06","06","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"28","KAV",78,"KAV-07","07","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"29","KAV",79,"KAV-08","08","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"30","KAV",84,"KAV-11","11","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"31","KAV",85,"KAV-14","14","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"32","KAV",86,"KAV-15","15","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"33","KAV",87,"KAV-16","16","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"34","KAV",90,"KAV-17","17","Kämpersvik",0.766558237068985,-0.802402357005485,1.71730601447783,3.1410581611223
"35","VHA",92,"VHA-01","01","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"36","VHA",93,"VHA-02","02","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"37","VHA",94,"VHA-03","03","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"38","VHA",96,"VHA-04","04","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"39","VHA",97,"VHA-06","06","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"40","VHA",98,"VHA-07","07","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"41","VHA",99,"VHA-08","08","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"42","VHA",100,"VHA-09","09","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"43","VHA",101,"VHA-10","10","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"44","VHA",102,"VHA-11","11","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"45","VHA",104,"VHA-13","13","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"46","VHA",106,"VHA-15","15","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
"47","VHA",107,"VHA-16","16","Väst Hjältön",-0.197821480533931,1.28384377120877,2.38705536012419,2.37781038365333
