"","pcnm_keep_mll","temp_scaled","max_temp_scaled","sal_scaled","min_sal_scaled"
"1",-0.0657898454700849,-0.92302661338998,0.337331308442991,-1.18760645423953,-0.512819553840187
"2",-0.0657898454700844,-0.92302661338998,0.337331308442991,-1.18760645423953,-0.512819553840187
"3",-0.0657898454700847,-0.92302661338998,0.337331308442991,-1.18760645423953,-0.512819553840187
"4",-0.0657898454700847,-0.92302661338998,0.337331308442991,-1.18760645423953,-0.512819553840187
"5",-0.0657870429136141,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"6",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"7",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"8",-0.0657870429136141,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"9",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"10",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"11",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"12",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"13",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"14",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"15",-0.0657870429136141,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"16",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"17",-0.065787042913614,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"18",-0.0657764874491954,-0.246140430237328,0.337331308442991,-1.18760645423953,-0.512819553840187
"19",-0.0657764874491954,-0.246140430237328,0.337331308442991,-1.18760645423953,-0.512819553840187
"20",-0.0657764874491954,-0.246140430237328,0.337331308442991,-1.18760645423953,-0.512819553840187
"21",-0.0657764874491954,-0.246140430237328,0.337331308442991,-1.18760645423953,-0.512819553840187
"22",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"23",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"24",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"25",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"26",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"27",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"28",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"29",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"30",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"31",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"32",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"33",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"34",0.0679310565590435,-0.246140430237328,-0.600992561019124,0.223526583040174,-0.220125374525741
"35",-0.0657847050664664,-1.59991279654263,0.337331308442991,-1.18760645423953,-0.512819553840187
"36",0.00113834051580039,-0.92302661338998,-1.53931643048124,-1.50119157363503,-1.09820791246908
"37",-0.0657796970140189,-3.63057134600059,0.337331308442991,-1.18760645423953,-0.512819553840187
"38",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"39",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"40",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"41",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"42",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"43",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"44",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"45",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"46",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
"47",-0.0657622255654703,0.430745752915324,2.21397904736722,-1.18760645423953,-0.512819553840187
