"","pop","mll_no","indv_no","pop_no","df","order","median_temp","max_temp","median_sal","min_sal"
"225","BAR",261,"BAR-17","17","seascape",225,-0.367918645054933,-0.594677256838114,0.65789567604785,-0.291952006548182
"226","BAR",262,"BAR-18","18","seascape",226,-0.367918645054933,-0.594677256838114,0.65789567604785,-0.291952006548182
"227","BAR",263,"BAR-19","19","seascape",227,-0.367918645054933,-0.594677256838114,0.65789567604785,-0.291952006548182
"228","BAR",264,"BAR-20","20","seascape",228,-0.367918645054933,-0.594677256838114,0.65789567604785,-0.291952006548182
"229","LOM",265,"LOM-01","01","seascape",229,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"230","LOM",267,"LOM-02","02","seascape",230,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"231","LOM",267,"LOM-02","02","seascape",231,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"232","LOM",268,"LOM-04","04","seascape",232,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"233","LOM",270,"LOM-05","05","seascape",233,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"234","LOM",270,"LOM-05","05","seascape",234,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"235","LOM",273,"LOM-07","07","seascape",235,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"236","LOM",273,"LOM-07","07","seascape",236,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"237","LOM",273,"LOM-07","07","seascape",237,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"238","LOM",274,"LOM-10","10","seascape",238,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"239","LOM",275,"LOM-11","11","seascape",239,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"240","LOM",277,"LOM-12","12","seascape",240,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"241","LOM",277,"LOM-12","12","seascape",241,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"242","LOM",278,"LOM-14","14","seascape",242,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"243","LOM",279,"LOM-16","16","seascape",243,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"244","LOM",280,"LOM-17","17","seascape",244,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"245","LOM",281,"LOM-18","18","seascape",245,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"246","LOM",282,"LOM-19","19","seascape",246,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"247","LOM",284,"LOM-20","20","seascape",247,-0.0922173812181188,-0.594677256838114,-0.432019621766249,-0.291952006548182
"248","KUR",288,"KUR-01","01","seascape",248,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"249","KUR",288,"KUR-01","01","seascape",249,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"250","KUR",288,"KUR-01","01","seascape",250,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"251","KUR",288,"KUR-01","01","seascape",251,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"252","KUR",288,"KUR-01","01","seascape",252,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"253","KUR",288,"KUR-01","01","seascape",253,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"254","KUR",288,"KUR-01","01","seascape",254,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"255","KUR",291,"KUR-07","07","seascape",255,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"256","KUR",294,"KUR-09","09","seascape",256,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"257","KUR",296,"KUR-10","10","seascape",257,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"258","KUR",297,"KUR-11","11","seascape",258,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"259","KUR",297,"KUR-11","11","seascape",259,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"260","KUR",299,"KUR-13","13","seascape",260,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"261","KUR",302,"KUR-14","14","seascape",261,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"262","KUR",302,"KUR-14","14","seascape",262,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"263","KUR",302,"KUR-14","14","seascape",263,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"264","KUR",302,"KUR-14","14","seascape",264,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"265","KUR",306,"KUR-18","18","seascape",265,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"266","KUR",306,"KUR-18","18","seascape",266,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"267","KUR",306,"KUR-18","18","seascape",267,-0.0922173812181188,-0.594677256838114,-0.587721807168263,-0.291952006548182
"268","YST",312,"YST-01","01","seascape",268,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"269","YST",312,"YST-01","01","seascape",269,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"270","YST",312,"YST-01","01","seascape",270,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"271","YST",312,"YST-01","01","seascape",271,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"272","YST",312,"YST-01","01","seascape",272,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"273","YST",312,"YST-01","01","seascape",273,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"274","YST",312,"YST-01","01","seascape",274,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"275","YST",312,"YST-01","01","seascape",275,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"276","YST",315,"YST-10","10","seascape",276,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"277","YST",315,"YST-10","10","seascape",277,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"278","YST",315,"YST-10","10","seascape",278,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"279","YST",315,"YST-10","10","seascape",279,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"280","YST",317,"YST-15","15","seascape",280,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"281","YST",317,"YST-15","15","seascape",281,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"282","YST",317,"YST-15","15","seascape",282,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"283","YST",321,"YST-09","09","seascape",283,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"284","YST",326,"YST-18","18","seascape",284,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"285","YST",326,"YST-18","18","seascape",285,-0.367918645054933,-0.594677256838114,-0.587721807168263,-0.291952006548182
"286","SKI",327,"SKI-01","01","seascape",286,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"287","SKI",327,"SKI-01","01","seascape",287,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"288","SKI",327,"SKI-01","01","seascape",288,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"289","SKI",327,"SKI-01","01","seascape",289,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"290","SKI",336,"SKI-04","04","seascape",290,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"291","SKI",336,"SKI-04","04","seascape",291,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"292","SKI",336,"SKI-04","04","seascape",292,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"293","SKI",336,"SKI-04","04","seascape",293,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"294","SKI",336,"SKI-04","04","seascape",294,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"295","SKI",336,"SKI-04","04","seascape",295,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"296","SKI",336,"SKI-04","04","seascape",296,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"297","SKI",336,"SKI-04","04","seascape",297,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"298","SKI",336,"SKI-04","04","seascape",298,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"299","SKI",346,"SKI-14","14","seascape",299,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"300","SKI",346,"SKI-14","14","seascape",300,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"301","SKI",346,"SKI-14","14","seascape",301,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"302","SKI",346,"SKI-14","14","seascape",302,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"303","SKI",346,"SKI-14","14","seascape",303,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"304","SKI",346,"SKI-14","14","seascape",304,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"305","SKI",346,"SKI-14","14","seascape",305,-1.47072370040219,-0.594677256838114,-0.587721807168263,-0.291952006548182
"306","AHU",351,"AHU-01","01","seascape",306,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"307","AHU",351,"AHU-01","01","seascape",307,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"308","AHU",361,"AHU-09","09","seascape",309,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"309","AHU",361,"AHU-09","09","seascape",310,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"310","AHU",361,"AHU-09","09","seascape",308,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"311","AHU",366,"AHU-02","02","seascape",312,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"312","AHU",366,"AHU-02","02","seascape",313,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"313","AHU",366,"AHU-02","02","seascape",314,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"314","AHU",366,"AHU-02","02","seascape",311,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"315","AHU",366,"AHU-02","02","seascape",316,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"316","AHU",366,"AHU-02","02","seascape",317,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"317","AHU",366,"AHU-02","02","seascape",318,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"318","AHU",366,"AHU-02","02","seascape",315,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"319","AHU",366,"AHU-02","02","seascape",320,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"320","AHU",366,"AHU-02","02","seascape",319,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"321","AHU",367,"AHU-13","13","seascape",321,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"322","AHU",367,"AHU-13","13","seascape",322,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"323","AHU",367,"AHU-13","13","seascape",323,-0.643619908891747,-0.275737328502471,-0.743423992570277,-0.507667850146463
"324","FUR",379,"FUR-19","19","seascape",324,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"325","FUR",379,"FUR-19","19","seascape",325,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"326","FUR",383,"FUR-02","02","seascape",337,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"327","FUR",383,"FUR-02","02","seascape",338,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"328","FUR",383,"FUR-02","02","seascape",326,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"329","FUR",383,"FUR-02","02","seascape",327,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"330","FUR",383,"FUR-02","02","seascape",328,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"331","FUR",383,"FUR-02","02","seascape",329,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"332","FUR",383,"FUR-02","02","seascape",330,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"333","FUR",383,"FUR-02","02","seascape",331,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"334","FUR",383,"FUR-02","02","seascape",332,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"335","FUR",383,"FUR-02","02","seascape",333,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"336","FUR",383,"FUR-02","02","seascape",334,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"337","FUR",383,"FUR-02","02","seascape",335,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"338","FUR",383,"FUR-02","02","seascape",336,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"339","FUR",383,"FUR-02","02","seascape",339,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"340","FUR",383,"FUR-02","02","seascape",340,-0.919321172728561,-0.594677256838114,-0.743423992570277,-0.507667850146463
"341","BJN",394,"BJN-02","02","seascape",341,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"342","BJN",394,"BJN-02","02","seascape",342,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"343","BJN",394,"BJN-02","02","seascape",343,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"344","BJN",394,"BJN-02","02","seascape",344,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"345","BJN",394,"BJN-02","02","seascape",345,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"346","BJN",394,"BJN-02","02","seascape",346,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"347","BJN",394,"BJN-02","02","seascape",347,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"348","BJN",394,"BJN-02","02","seascape",348,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"349","BJN",394,"BJN-02","02","seascape",349,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"350","BLA",404,"BLA-01","01","seascape",350,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"351","BLA",404,"BLA-01","01","seascape",351,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"352","BLA",404,"BLA-01","01","seascape",352,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"353","BLA",404,"BLA-01","01","seascape",353,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"354","BLA",404,"BLA-01","01","seascape",354,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"355","BLA",404,"BLA-01","01","seascape",355,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"356","BLA",404,"BLA-01","01","seascape",356,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"357","BLA",404,"BLA-01","01","seascape",357,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"358","BLA",404,"BLA-01","01","seascape",358,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"359","BLA",404,"BLA-01","01","seascape",359,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"360","BLA",404,"BLA-01","01","seascape",360,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"361","BLA",404,"BLA-01","01","seascape",361,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"362","BLA",404,"BLA-01","01","seascape",362,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"363","BLA",404,"BLA-01","01","seascape",363,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"364","BLA",404,"BLA-01","01","seascape",364,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"365","BLA",404,"BLA-01","01","seascape",365,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"366","BLA",404,"BLA-01","01","seascape",366,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"367","BLA",404,"BLA-01","01","seascape",367,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"368","BLA",404,"BLA-01","01","seascape",368,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"369","BLA",404,"BLA-01","01","seascape",369,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"370","KAL",426,"KAL-01","01","seascape",370,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"371","KAL",426,"KAL-01","01","seascape",371,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"372","KAL",426,"KAL-01","01","seascape",372,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"373","KAL",426,"KAL-01","01","seascape",373,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"374","KAL",427,"KAL-17","17","seascape",374,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"375","KAL",427,"KAL-17","17","seascape",375,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"376","KAL",427,"KAL-17","17","seascape",376,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"377","KAL",427,"KAL-17","17","seascape",377,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"378","KAL",427,"KAL-17","17","seascape",378,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"379","KAL",436,"KAL-08","08","seascape",379,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"380","KAL",436,"KAL-08","08","seascape",381,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"381","KAL",436,"KAL-08","08","seascape",382,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"382","KAL",436,"KAL-08","08","seascape",383,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"383","KAL",436,"KAL-08","08","seascape",380,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"384","KAL",441,"KAL-11","11","seascape",387,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"385","KAL",441,"KAL-11","11","seascape",384,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"386","KAL",441,"KAL-11","11","seascape",385,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"387","KAL",441,"KAL-11","11","seascape",386,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"388","KAL",441,"KAL-11","11","seascape",388,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"389","KAL",448,"KAL-20","20","seascape",389,0.183483882618695,0.0432025998331731,-0.743423992570277,-0.507667850146463
"390","KAR",451,"KAR-02","02","seascape",390,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"391","KAR",451,"KAR-02","02","seascape",391,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"392","KAR",451,"KAR-02","02","seascape",392,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"393","KAR",451,"KAR-02","02","seascape",393,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"394","KAR",451,"KAR-02","02","seascape",394,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"395","KAR",451,"KAR-02","02","seascape",395,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"396","KAR",451,"KAR-02","02","seascape",396,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"397","KAR",451,"KAR-02","02","seascape",397,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"398","KAR",451,"KAR-02","02","seascape",398,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"399","KAR",451,"KAR-02","02","seascape",399,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"400","KAR",451,"KAR-02","02","seascape",400,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"401","KAR",451,"KAR-02","02","seascape",401,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"402","KAR",451,"KAR-02","02","seascape",402,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"403","KAR",451,"KAR-02","02","seascape",403,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"404","KAR",460,"KAR-03","03","seascape",404,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"405","OSK",471,"OSK-01","01","seascape",405,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"406","OSK",471,"OSK-01","01","seascape",406,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"407","OSK",471,"OSK-01","01","seascape",407,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"408","OSK",471,"OSK-01","01","seascape",408,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"409","OSK",471,"OSK-01","01","seascape",409,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"410","OSK",474,"OSK-06","06","seascape",410,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"411","OSK",474,"OSK-06","06","seascape",411,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"412","OSK",474,"OSK-06","06","seascape",412,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"413","OSK",474,"OSK-06","06","seascape",413,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"414","OSK",474,"OSK-06","06","seascape",414,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"415","OSK",474,"OSK-06","06","seascape",415,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"416","OSK",474,"OSK-06","06","seascape",416,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"417","OSK",474,"OSK-06","06","seascape",417,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"418","OSK",474,"OSK-06","06","seascape",418,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"419","OSK",474,"OSK-06","06","seascape",419,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"420","OSK",474,"OSK-06","06","seascape",420,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"421","OSK",474,"OSK-06","06","seascape",421,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"422","OSK",474,"OSK-06","06","seascape",422,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"423","OSK",474,"OSK-06","06","seascape",423,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"424","OSK",474,"OSK-06","06","seascape",424,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"425","BUR",489,"BUR-01","01","seascape",425,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"426","BUR",489,"BUR-01","01","seascape",426,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"427","BUR",491,"BUR-03","03","seascape",427,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"428","BUR",491,"BUR-03","03","seascape",428,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"429","BUR",493,"BUR-05","05","seascape",429,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"430","BUR",494,"BUR-06","06","seascape",430,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"431","BUR",494,"BUR-06","06","seascape",431,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"432","BUR",496,"BUR-07","07","seascape",432,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"433","BUR",496,"BUR-07","07","seascape",433,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"434","BUR",498,"BUR-09","09","seascape",434,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"435","BUR",499,"BUR-10","10","seascape",435,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"436","BUR",501,"BUR-11","11","seascape",436,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"437","BUR",504,"BUR-13","13","seascape",437,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"438","BUR",507,"BUR-14","14","seascape",438,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"439","BUR",507,"BUR-14","14","seascape",439,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"440","BUR",508,"BUR-16","16","seascape",440,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"441","BUR",509,"BUR-17","17","seascape",441,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"442","BUR",511,"BUR-18","18","seascape",442,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"443","BUR",511,"BUR-18","18","seascape",443,-0.0922173812181188,0.362142528168817,-0.743423992570277,-0.507667850146463
"444","BAD",519,"BAD-03","03","seascape",444,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"445","BAD",519,"BAD-03","03","seascape",445,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"446","BAD",519,"BAD-03","03","seascape",446,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"447","BAD",519,"BAD-03","03","seascape",447,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"448","BAD",519,"BAD-03","03","seascape",448,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"449","BAD",519,"BAD-03","03","seascape",449,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"450","BAD",520,"BAD-13","13","seascape",450,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"451","BAD",520,"BAD-13","13","seascape",451,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"452","BAD",526,"BAD-16","16","seascape",452,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"453","BAD",526,"BAD-16","16","seascape",453,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"454","BAD",526,"BAD-16","16","seascape",454,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"455","BAD",533,"BAD-17","17","seascape",455,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"456","BAD",533,"BAD-17","17","seascape",456,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"457","BAD",533,"BAD-17","17","seascape",457,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
