"","pop","trt","tank_ID","bagnum_text","median_temp","max_temp","median_sal","min_sal"
"87","VAT","TempWarm-16psu","A3",87,4.75526060938339,9.06356207654117,0.890978922513312,3.58234772775701
"88","KUR","TempWarm-16psu","A3",88,4.75526060938339,9.06356207654117,0.890978922513312,3.58234772775701
"89","HOG","TempWarm-5psu","A3",89,4.75526060938339,9.06356207654117,-0.927522979882022,-0.609201506245684
"90","BAR","TempWarm-5psu","A3",90,4.75526060938339,9.06356207654117,-0.927522979882022,-0.609201506245684
"91","BJO","TempWarm-5psu","A3",91,4.75526060938339,9.06356207654117,-0.910991144405701,-0.570746926117219
"92","KUR","TempWarm-5psu","A3",92,4.75526060938339,9.06356207654117,-0.927522979882022,-0.609201506245684
"93","KAL","TempWarm-5psu","A3",93,4.75526060938339,9.06356207654117,-0.927522979882022,-0.609201506245684
"94","VIK","TempWarm-5psu","A3",94,4.75526060938339,9.06356207654117,-0.89445930892938,-0.532292345988754
"95","HOR","TempWarm-5psu","A3",95,4.75526060938339,9.06356207654117,-0.927522979882022,-0.647656086374149
"96","VAT","TempWarm-5psu","A3",96,4.75526060938339,9.06356207654117,-0.910991144405701,-0.570746926117219
"97","HOG","TempWarm-16psu","A4",97,4.77611665281252,11.0512443136961,0.907510757989633,3.62080230788548
"98","BJO","TempWarm-16psu","A4",98,4.77611665281252,11.0512443136961,0.924042593465955,3.65925688801394
"99","VAT","TempWarm-16psu","A4",99,4.77611665281252,11.0512443136961,0.907510757989633,3.65925688801394
"100","BAR","TempWarm-16psu","A4",100,4.77611665281252,11.0512443136961,0.890978922513312,3.62080230788548
"101","VIK","TempWarm-16psu","A4",101,4.77611665281252,11.0512443136961,0.907510757989633,3.62080230788548
"102","HOR","TempWarm-16psu","A4",102,4.77611665281252,11.0512443136961,0.874447087036991,3.54389314762855
"103","KAL","TempWarm-16psu","A4",103,4.77611665281252,11.0512443136961,0.890978922513312,3.62080230788548
"104","KUR","TempWarm-16psu","A4",104,4.77611665281252,11.0512443136961,0.874447087036991,3.54389314762855
"105","KAL","TempWarm-5psu","A4",105,4.77611665281252,11.0512443136961,-0.89445930892938,-0.532292345988754
"106","VIK","TempWarm-5psu","A4",106,4.77611665281252,11.0512443136961,-0.877927473453059,-0.493837765860288
"107","BJO","TempWarm-5psu","A4",107,4.77611665281252,11.0512443136961,-0.910991144405701,-0.570746926117219
"108","KUR","TempWarm-5psu","A4",108,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"109","VAT","TempWarm-5psu","A4",109,4.77611665281252,11.0512443136961,-0.910991144405701,-0.570746926117219
"110","BAR","TempWarm-5psu","A4",110,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"111","HOR","TempWarm-5psu","A4",111,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"112","HOG","TempWarm-5psu","A4",112,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"113","KAL","TempWarm-16psu","A4",113,4.77611665281252,11.0512443136961,0.907510757989633,3.62080230788548
"114","BAR","TempWarm-16psu","A4",114,4.77611665281252,11.0512443136961,0.874447087036991,3.58234772775701
"115","KUR","TempWarm-16psu","A4",115,4.77611665281252,11.0512443136961,0.899244840251472,3.62080230788548
"116","HOR","TempWarm-16psu","A4",116,4.77611665281252,11.0512443136961,0.890978922513312,3.62080230788548
"117","HOG","TempWarm-16psu","A4",117,4.77611665281252,11.0512443136961,0.874447087036991,3.58234772775701
"118","BJO","TempWarm-16psu","A4",118,4.77611665281252,11.0512443136961,0.890978922513312,3.62080230788548
"119","VAT","TempWarm-16psu","A4",119,4.77611665281252,11.0512443136961,0.907510757989633,3.65925688801394
"120","VIK","TempWarm-16psu","A4",120,4.77611665281252,11.0512443136961,0.907510757989633,3.62080230788548
"121","HOR","TempWarm-5psu","A4",121,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"122","BJO","TempWarm-5psu","A4",122,4.77611665281252,11.0512443136961,-0.910991144405701,-0.570746926117219
"123","KUR","TempWarm-5psu","A4",123,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"124","HOG","TempWarm-5psu","A4",124,4.77611665281252,11.0512443136961,-0.960586650834665,-0.686110666502614
"125","VAT","TempWarm-5psu","A4",125,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"126","KAL","TempWarm-5psu","A4",126,4.77611665281252,11.0512443136961,-0.910991144405701,-0.609201506245684
"127","BAR","TempWarm-5psu","A4",127,4.77611665281252,11.0512443136961,-0.927522979882022,-0.609201506245684
"128","VIK","TempWarm-5psu","A4",128,4.77611665281252,11.0512443136961,-0.877927473453059,-0.532292345988754
"129","BAR","TempWarm-16psu","B1",129,4.81782873967078,8.79251449874732,0.907510757989633,3.65925688801394
"130","HOG","TempWarm-16psu","B1",130,4.81782873967078,8.79251449874732,0.899244840251472,3.62080230788548
"131","HOR","TempWarm-16psu","B1",131,4.81782873967078,8.79251449874732,0.915776675727794,3.65925688801394
"132","VAT","TempWarm-16psu","B1",132,4.81782873967078,8.79251449874732,0.915776675727794,3.62080230788548
"133","BJO","TempWarm-16psu","B1",133,4.81782873967078,8.79251449874732,0.915776675727794,3.65925688801394
"134","KAL","TempWarm-16psu","B1",134,4.81782873967078,8.79251449874732,0.907510757989633,3.62080230788548
"135","VIK","TempWarm-16psu","B1",135,4.81782873967078,8.79251449874732,0.899244840251472,3.62080230788548
"136","KUR","TempWarm-16psu","B1",136,4.81782873967078,8.79251449874732,0.85791525156067,3.50543856750008
"137","KAL","TempWarm-5psu","B1",137,4.81782873967078,8.79251449874732,-0.944054815358343,-0.686110666502614
"138","BAR","TempWarm-5psu","B1",138,4.81782873967078,8.79251449874732,-0.927522979882022,-0.609201506245684
