"","coast","pop","mll_no","indv_no","pop_no","site_full","trt","median_temp","max_temp","median_sal","min_sal","cf"
"105","east","BLA",404,"BLA-03","03","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"106","east","BLA",404,"BLA-04","04","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"107","east","BLA",404,"BLA-05","05","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"108","east","BLA",404,"BLA-06","06","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"109","east","BLA",404,"BLA-07","07","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"110","east","BLA",404,"BLA-08","08","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"111","east","BLA",404,"BLA-09","09","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"112","east","BLA",404,"BLA-10","10","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"113","east","BLA",404,"BLA-11","11","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"114","east","BLA",404,"BLA-12","12","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"115","east","BLA",404,"BLA-13","13","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"116","east","BLA",404,"BLA-14","14","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"117","east","BLA",404,"BLA-15","15","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"118","east","BLA",404,"BLA-16","16","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"119","east","BLA",404,"BLA-17","17","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"120","east","BLA",404,"BLA-18","18","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"121","east","BLA",404,"BLA-19","19","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"122","east","BLA",404,"BLA-20","20","Bläsinge","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"123","east","KAL",426,"KAL-01","01","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"124","east","KAL",426,"KAL-07","07","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
