"","pop","trt","tank_ID","bagnum_text","median_temp","max_temp","median_sal","min_sal","df","median_temp_std","max_temp_std","median_sal_std","min_sal_std"
"171","VIK","TempWarm-5psu","B2",171,26.123564453125,31.700615234375,5.25,5.2,"treatment",4.71563920043973,8.214022143797,-0.915118135438269,-0.59366852390437
"172","KUR","TempWarm-5psu","B2",172,26.123564453125,31.700615234375,5,4.9,"treatment",4.71563920043973,8.214022143797,-0.95714256287724,-0.706686382940869
"173","BAR","TempWarm-5psu","B2",173,26.123564453125,31.700615234375,5.05,5,"treatment",4.71563920043973,8.214022143797,-0.948737677389446,-0.669013763262036
"174","BJO","TempWarm-5psu","B2",174,26.123564453125,31.700615234375,5.15,5.1,"treatment",4.71563920043973,8.214022143797,-0.931927906413857,-0.631341143583203
"175","VAT","TempWarm-5psu","B2",175,26.123564453125,31.700615234375,5.15,5.1,"treatment",4.71563920043973,8.214022143797,-0.931927906413857,-0.631341143583203
"176","HOG","TempWarm-5psu","B2",176,26.123564453125,31.700615234375,5.1,5.1,"treatment",4.71563920043973,8.214022143797,-0.940332791901652,-0.631341143583203
"177","KAL","TempWarm-16psu","B2",177,26.123564453125,31.700615234375,16.05,15.9,"treatment",4.71563920043973,8.214022143797,0.900337129925252,3.43730178173077
"178","HOG","TempWarm-16psu","B2",178,26.123564453125,31.700615234375,16.1,16.1,"treatment",4.71563920043973,8.214022143797,0.908742015413047,3.51264702108844
"179","BJO","TempWarm-16psu","B2",179,26.123564453125,31.700615234375,16.25,16.2,"treatment",4.71563920043973,8.214022143797,0.933956671876429,3.55031964076727
"180","KUR","TempWarm-16psu","B2",180,26.123564453125,31.700615234375,15.95,15.9,"treatment",4.71563920043973,8.214022143797,0.883527358949664,3.43730178173077
"181","VIK","TempWarm-16psu","B2",181,26.123564453125,31.700615234375,16.15,16.1,"treatment",4.71563920043973,8.214022143797,0.91714690090084,3.51264702108844
"182","BAR","TempWarm-16psu","B2",182,26.123564453125,31.700615234375,16.05,16,"treatment",4.71563920043973,8.214022143797,0.900337129925252,3.47497440140961
"183","HOR","TempWarm-16psu","B2",183,26.123564453125,31.700615234375,16.15,16,"treatment",4.71563920043973,8.214022143797,0.91714690090084,3.47497440140961
"184","VAT","TempWarm-16psu","B2",184,26.123564453125,31.700615234375,16.05,16,"treatment",4.71563920043973,8.214022143797,0.900337129925252,3.47497440140961
"185","BJO","TempWarm-5psu","B2",185,26.123564453125,31.700615234375,5.2,5.2,"treatment",4.71563920043973,8.214022143797,-0.923523020926063,-0.59366852390437
"186","KUR","TempWarm-5psu","B2",186,26.123564453125,31.700615234375,5.05,5,"treatment",4.71563920043973,8.214022143797,-0.948737677389446,-0.669013763262036
"187","KAL","TempWarm-5psu","B2",187,26.123564453125,31.700615234375,5.05,5,"treatment",4.71563920043973,8.214022143797,-0.948737677389446,-0.669013763262036
"188","HOR","TempWarm-5psu","B2",188,26.123564453125,31.700615234375,5.4,5.3,"treatment",4.71563920043973,8.214022143797,-0.889903478974887,-0.555995904225537
"189","VAT","TempWarm-5psu","B2",189,26.123564453125,31.700615234375,5.15,5.1,"treatment",4.71563920043973,8.214022143797,-0.931927906413857,-0.631341143583203
"190","VIK","TempWarm-5psu","B2",190,26.123564453125,31.700615234375,5.3,5.2,"treatment",4.71563920043973,8.214022143797,-0.906713249950475,-0.59366852390437
"191","HOG","TempWarm-5psu","B2",191,26.123564453125,31.700615234375,5.1,5.1,"treatment",4.71563920043973,8.214022143797,-0.940332791901652,-0.631341143583203
"192","BAR","TempWarm-5psu","B2",192,26.123564453125,31.700615234375,5.05,5,"treatment",4.71563920043973,8.214022143797,-0.948737677389446,-0.669013763262036
"193","HOR","TempWarm-16psu","B3",193,26.0806640625,32.00091796875,16.05,16,"treatment",4.69469888134824,8.52455460875619,0.900337129925252,3.47497440140961
"194","KUR","TempWarm-16psu","B3",194,26.0806640625,32.00091796875,16.15,16.1,"treatment",4.69469888134824,8.52455460875619,0.91714690090084,3.51264702108844
"195","BJO","TempWarm-16psu","B3",195,26.0806640625,32.00091796875,16.3,16.1,"treatment",4.69469888134824,8.52455460875619,0.942361557364223,3.51264702108844
"196","KAL","TempWarm-16psu","B3",196,26.0806640625,32.00091796875,16.2,16.2,"treatment",4.69469888134824,8.52455460875619,0.925551786388634,3.55031964076727
"197","BAR","TempWarm-16psu","B3",197,26.0806640625,32.00091796875,16,16,"treatment",4.69469888134824,8.52455460875619,0.891932244437458,3.47497440140961
"198","VIK","TempWarm-16psu","B3",198,26.0806640625,32.00091796875,16.2,16.1,"treatment",4.69469888134824,8.52455460875619,0.925551786388634,3.51264702108844
"199","HOG","TempWarm-16psu","B3",199,26.0806640625,32.00091796875,16.1,16.1,"treatment",4.69469888134824,8.52455460875619,0.908742015413047,3.51264702108844
"200","VAT","TempWarm-16psu","B3",200,26.0806640625,32.00091796875,16.2,16.1,"treatment",4.69469888134824,8.52455460875619,0.925551786388634,3.51264702108844
"201","VAT","TempWarm-5psu","B3",201,26.0806640625,32.00091796875,5.15,5.1,"treatment",4.69469888134824,8.52455460875619,-0.931927906413857,-0.631341143583203
"202","BJO","TempWarm-5psu","B3",202,26.0806640625,32.00091796875,5.2,5.2,"treatment",4.69469888134824,8.52455460875619,-0.923523020926063,-0.59366852390437
"203","KUR","TempWarm-5psu","B3",203,26.0806640625,32.00091796875,5.05,5,"treatment",4.69469888134824,8.52455460875619,-0.948737677389446,-0.669013763262036
"204","HOG","TempWarm-5psu","B3",204,26.0806640625,32.00091796875,5.2,5.1,"treatment",4.69469888134824,8.52455460875619,-0.923523020926063,-0.631341143583203
"205","HOR","TempWarm-5psu","B3",205,26.0806640625,32.00091796875,5,5,"treatment",4.69469888134824,8.52455460875619,-0.95714256287724,-0.669013763262036
"206","KAL","TempWarm-5psu","B3",206,26.0806640625,32.00091796875,5,5,"treatment",4.69469888134824,8.52455460875619,-0.95714256287724,-0.669013763262036
"207","VIK","TempWarm-5psu","B3",207,26.0806640625,32.00091796875,5.3,5.2,"treatment",4.69469888134824,8.52455460875619,-0.906713249950475,-0.59366852390437
"208","BAR","TempWarm-5psu","B3",208,26.0806640625,32.00091796875,5.1,5,"treatment",4.69469888134824,8.52455460875619,-0.940332791901652,-0.669013763262036
"209","VIK","TempWarm-16psu","B3",209,26.0806640625,32.00091796875,16.15,16.1,"treatment",4.69469888134824,8.52455460875619,0.91714690090084,3.51264702108844
"210","BAR","TempWarm-16psu","B3",210,26.0806640625,32.00091796875,16.05,16,"treatment",4.69469888134824,8.52455460875619,0.900337129925252,3.47497440140961
"211","HOG","TempWarm-16psu","B3",211,26.0806640625,32.00091796875,16.1,16,"treatment",4.69469888134824,8.52455460875619,0.908742015413047,3.47497440140961
"212","KUR","TempWarm-16psu","B3",212,26.0806640625,32.00091796875,16.2,16,"treatment",4.69469888134824,8.52455460875619,0.925551786388634,3.47497440140961
"213","BJO","TempWarm-16psu","B3",213,26.0806640625,32.00091796875,16.1,16.1,"treatment",4.69469888134824,8.52455460875619,0.908742015413047,3.51264702108844
"214","KAL","TempWarm-16psu","B3",214,26.0806640625,32.00091796875,16.4,16.3,"treatment",4.69469888134824,8.52455460875619,0.959171328339811,3.58799226044611
"215","HOR","TempWarm-16psu","B3",215,26.0806640625,32.00091796875,16,16,"treatment",4.69469888134824,8.52455460875619,0.891932244437458,3.47497440140961
"216","VAT","TempWarm-16psu","B3",216,26.0806640625,32.00091796875,16.1,16.1,"treatment",4.69469888134824,8.52455460875619,0.908742015413047,3.51264702108844
"217","KUR","TempWarm-5psu","B3",217,26.0806640625,32.00091796875,5,4.9,"treatment",4.69469888134824,8.52455460875619,-0.95714256287724,-0.706686382940869
"218","VAT","TempWarm-5psu","B3",218,26.0806640625,32.00091796875,5.2,5.2,"treatment",4.69469888134824,8.52455460875619,-0.923523020926063,-0.59366852390437
"219","BAR","TempWarm-5psu","B3",219,26.0806640625,32.00091796875,5.1,5.1,"treatment",4.69469888134824,8.52455460875619,-0.940332791901652,-0.631341143583203
"220","HOG","TempWarm-5psu","B3",220,26.0806640625,32.00091796875,5.15,5.1,"treatment",4.69469888134824,8.52455460875619,-0.931927906413857,-0.631341143583203
"221","KAL","TempWarm-5psu","B3",221,26.0806640625,32.00091796875,5.1,5,"treatment",4.69469888134824,8.52455460875619,-0.940332791901652,-0.669013763262036
"222","VIK","TempWarm-5psu","B3",222,26.0806640625,32.00091796875,5.35,5.3,"treatment",4.69469888134824,8.52455460875619,-0.898308364462681,-0.555995904225537
"223","HOR","TempWarm-5psu","B3",223,26.0806640625,32.00091796875,5,5,"treatment",4.69469888134824,8.52455460875619,-0.95714256287724,-0.669013763262036
"224","BJO","TempWarm-5psu","B3",224,26.0806640625,32.00091796875,5.15,5.1,"treatment",4.69469888134824,8.52455460875619,-0.931927906413857,-0.631341143583203
"225","BJO","TempWarm-16psu","B4",225,25.7374609375,31.4003125,16.4,16.3,"treatment",4.52717632861625,7.9034896788378,0.959171328339811,3.58799226044611
"226","HOG","TempWarm-16psu","B4",226,25.7374609375,31.4003125,16.15,16.1,"treatment",4.52717632861625,7.9034896788378,0.91714690090084,3.51264702108844
"227","HOR","TempWarm-16psu","B4",227,25.7374609375,31.4003125,16,15.9,"treatment",4.52717632861625,7.9034896788378,0.891932244437458,3.43730178173077
"228","VAT","TempWarm-16psu","B4",228,25.7374609375,31.4003125,16.35,16.3,"treatment",4.52717632861625,7.9034896788378,0.950766442852017,3.58799226044611
"229","KUR","TempWarm-16psu","B4",229,25.7374609375,31.4003125,15.8,15.8,"treatment",4.52717632861625,7.9034896788378,0.858312702486282,3.39962916205194
"230","BAR","TempWarm-16psu","B4",230,25.7374609375,31.4003125,16.15,16.1,"treatment",4.52717632861625,7.9034896788378,0.91714690090084,3.51264702108844
"231","VIK","TempWarm-16psu","B4",231,25.7374609375,31.4003125,16.2,16.2,"treatment",4.52717632861625,7.9034896788378,0.925551786388634,3.55031964076727
"232","KAL","TempWarm-16psu","B4",232,25.7374609375,31.4003125,16.1,16,"treatment",4.52717632861625,7.9034896788378,0.908742015413047,3.47497440140961
"233","BJO","TempWarm-5psu","B4",233,25.7374609375,31.4003125,5.15,5.1,"treatment",4.52717632861625,7.9034896788378,-0.931927906413857,-0.631341143583203
"234","HOR","TempWarm-5psu","B4",234,25.7374609375,31.4003125,5.1,5.1,"treatment",4.52717632861625,7.9034896788378,-0.940332791901652,-0.631341143583203
"235","BAR","TempWarm-5psu","B4",235,25.7374609375,31.4003125,5.1,5.1,"treatment",4.52717632861625,7.9034896788378,-0.940332791901652,-0.631341143583203
"236","VAT","TempWarm-5psu","B4",236,25.7374609375,31.4003125,5.2,5.2,"treatment",4.52717632861625,7.9034896788378,-0.923523020926063,-0.59366852390437
"237","VIK","TempWarm-5psu","B4",237,25.7374609375,31.4003125,5.35,5.3,"treatment",4.52717632861625,7.9034896788378,-0.898308364462681,-0.555995904225537
"238","KAL","TempWarm-5psu","B4",238,25.7374609375,31.4003125,5.05,5,"treatment",4.52717632861625,7.9034896788378,-0.948737677389446,-0.669013763262036
"239","KUR","TempWarm-5psu","B4",239,25.7374609375,31.4003125,5,5,"treatment",4.52717632861625,7.9034896788378,-0.95714256287724,-0.669013763262036
"240","HOG","TempWarm-5psu","B4",240,25.7374609375,31.4003125,5.1,5.1,"treatment",4.52717632861625,7.9034896788378,-0.940332791901652,-0.631341143583203
"241","KAL","TempWarm-16psu","B4",241,25.7374609375,31.4003125,16.05,16,"treatment",4.52717632861625,7.9034896788378,0.900337129925252,3.47497440140961
"242","HOR","TempWarm-16psu","B4",242,25.7374609375,31.4003125,16,15.9,"treatment",4.52717632861625,7.9034896788378,0.891932244437458,3.43730178173077
"243","KUR","TempWarm-16psu","B4",243,25.7374609375,31.4003125,15.75,15.7,"treatment",4.52717632861625,7.9034896788378,0.849907816998488,3.36195654237311
"244","BAR","TempWarm-16psu","B4",244,25.7374609375,31.4003125,16.05,16,"treatment",4.52717632861625,7.9034896788378,0.900337129925252,3.47497440140961
"245","VIK","TempWarm-16psu","B4",245,25.7374609375,31.4003125,16.15,16.1,"treatment",4.52717632861625,7.9034896788378,0.91714690090084,3.51264702108844
"246","HOG","TempWarm-16psu","B4",246,25.7374609375,31.4003125,16.05,16,"treatment",4.52717632861625,7.9034896788378,0.900337129925252,3.47497440140961
"247","VAT","TempWarm-16psu","B4",247,25.7374609375,31.4003125,16.1,16.1,"treatment",4.52717632861625,7.9034896788378,0.908742015413047,3.51264702108844
"248","BJO","TempWarm-16psu","B4",248,25.7374609375,31.4003125,16.15,16.1,"treatment",4.52717632861625,7.9034896788378,0.91714690090084,3.51264702108844
"249","BAR","TempWarm-5psu","B4",249,25.7374609375,31.4003125,5.15,5.1,"treatment",4.52717632861625,7.9034896788378,-0.931927906413857,-0.631341143583203
"250","HOG","TempWarm-5psu","B4",250,25.7374609375,31.4003125,5.1,5.1,"treatment",4.52717632861625,7.9034896788378,-0.940332791901652,-0.631341143583203
"251","VIK","TempWarm-5psu","B4",251,25.7374609375,31.4003125,5.25,5.2,"treatment",4.52717632861625,7.9034896788378,-0.915118135438269,-0.59366852390437
"252","VAT","TempWarm-5psu","B4",252,25.7374609375,31.4003125,5.15,5.1,"treatment",4.52717632861625,7.9034896788378,-0.931927906413857,-0.631341143583203
"253","BJO","TempWarm-5psu","B4",253,25.7374609375,31.4003125,5.2,5.2,"treatment",4.52717632861625,7.9034896788378,-0.923523020926063,-0.59366852390437
"254","KUR","TempWarm-5psu","B4",254,25.7374609375,31.4003125,5,5,"treatment",4.52717632861625,7.9034896788378,-0.95714256287724,-0.669013763262036
"255","KAL","TempWarm-5psu","B4",255,25.7374609375,31.4003125,5,5,"treatment",4.52717632861625,7.9034896788378,-0.95714256287724,-0.669013763262036
"256","HOR","TempWarm-5psu","B4",256,25.7374609375,31.4003125,5.1,5.1,"treatment",4.52717632861625,7.9034896788378,-0.940332791901652,-0.631341143583203
"257","KUR","TempControl-21psu","C1",257,20.2462109375,25.9090625,21,20.9,"treatment",1.84681548490455,2.22518174815538,1.73242079321687,5.32093276567243
"258","BJO","TempControl-21psu","C1",258,20.2462109375,25.9090625,21,21,"treatment",1.84681548490455,2.22518174815538,1.73242079321687,5.35860538535126
"259","KAL","TempControl-21psu","C1",259,20.2462109375,25.9090625,21.05,21,"treatment",1.84681548490455,2.22518174815538,1.74082567870466,5.35860538535126
"260","HOR","TempControl-21psu","C1",260,20.2462109375,25.9090625,21.1,21.1,"treatment",1.84681548490455,2.22518174815538,1.74923056419245,5.3962780050301
"261","VIK","TempControl-21psu","C1",261,20.2462109375,25.9090625,21.2,21.2,"treatment",1.84681548490455,2.22518174815538,1.76604033516804,5.43395062470893
"262","BAR","TempControl-21psu","C1",262,20.2462109375,25.9090625,21.1,21.1,"treatment",1.84681548490455,2.22518174815538,1.74923056419245,5.3962780050301
"263","VAT","TempControl-21psu","C1",263,20.2462109375,25.9090625,21.2,21.2,"treatment",1.84681548490455,2.22518174815538,1.76604033516804,5.43395062470893
"264","HOG","TempControl-21psu","C1",264,20.2462109375,25.9090625,21.05,21,"treatment",1.84681548490455,2.22518174815538,1.74082567870466,5.35860538535126
"265","VIK","TempControl-7psu","C1",265,20.2462109375,25.9090625,7.2,7.2,"treatment",1.84681548490455,2.22518174815538,-0.5873276014143,0.159783869672292
"266","VAT","TempControl-7psu","C1",266,20.2462109375,25.9090625,7.2,7.2,"treatment",1.84681548490455,2.22518174815538,-0.5873276014143,0.159783869672292
"267","BJO","TempControl-7psu","C1",267,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"268","BAR","TempControl-7psu","C1",268,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"269","HOG","TempControl-7psu","C1",269,20.2462109375,25.9090625,7.1,7,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.0844386303146261
"270","HOR","TempControl-7psu","C1",270,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"271","KUR","TempControl-7psu","C1",271,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"272","KAL","TempControl-7psu","C1",272,20.2462109375,25.9090625,7.05,7,"treatment",1.84681548490455,2.22518174815538,-0.612542257877682,0.0844386303146261
"273","VAT","TempControl-21psu","C1",273,20.2462109375,25.9090625,21.3,21.3,"treatment",1.84681548490455,2.22518174815538,1.78285010614363,5.47162324438776
"274","HOG","TempControl-21psu","C1",274,20.2462109375,25.9090625,21.15,21.1,"treatment",1.84681548490455,2.22518174815538,1.75763544968025,5.3962780050301
"275","HOR","TempControl-21psu","C1",275,20.2462109375,25.9090625,21.2,21.1,"treatment",1.84681548490455,2.22518174815538,1.76604033516804,5.3962780050301
"276","BAR","TempControl-21psu","C1",276,20.2462109375,25.9090625,21.2,21.2,"treatment",1.84681548490455,2.22518174815538,1.76604033516804,5.43395062470893
"277","BJO","TempControl-21psu","C1",277,20.2462109375,25.9090625,21,21,"treatment",1.84681548490455,2.22518174815538,1.73242079321687,5.35860538535126
"278","KUR","TempControl-21psu","C1",278,20.2462109375,25.9090625,21.15,21.1,"treatment",1.84681548490455,2.22518174815538,1.75763544968025,5.3962780050301
"279","KAL","TempControl-21psu","C1",279,20.2462109375,25.9090625,21.1,21,"treatment",1.84681548490455,2.22518174815538,1.74923056419245,5.35860538535126
"280","VIK","TempControl-21psu","C1",280,20.2462109375,25.9090625,21.2,21,"treatment",1.84681548490455,2.22518174815538,1.76604033516804,5.35860538535126
"281","KUR","TempControl-7psu","C1",281,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"282","KAL","TempControl-7psu","C1",282,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"283","VIK","TempControl-7psu","C1",283,20.2462109375,25.9090625,7.2,7.2,"treatment",1.84681548490455,2.22518174815538,-0.5873276014143,0.159783869672292
"284","HOG","TempControl-7psu","C1",284,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"285","BJO","TempControl-7psu","C1",285,20.2462109375,25.9090625,7.05,7,"treatment",1.84681548490455,2.22518174815538,-0.612542257877682,0.0844386303146261
"286","VAT","TempControl-7psu","C1",286,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"287","HOR","TempControl-7psu","C1",287,20.2462109375,25.9090625,7,7,"treatment",1.84681548490455,2.22518174815538,-0.620947143365477,0.0844386303146261
"288","BAR","TempControl-7psu","C1",288,20.2462109375,25.9090625,7.1,7.1,"treatment",1.84681548490455,2.22518174815538,-0.604137372389888,0.122111249993459
"289","BJO","TempControl-21psu","C2",289,20.16041015625,26.85287109375,21.4,21.3,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.47162324438776
"290","HOG","TempControl-21psu","C2",290,20.16041015625,26.85287109375,21.4,21.4,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.5092958640666
"291","BAR","TempControl-21psu","C2",291,20.16041015625,26.85287109375,21.4,21.3,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.47162324438776
"292","KUR","TempControl-21psu","C2",292,20.16041015625,26.85287109375,21.4,21.4,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.5092958640666
"293","HOR","TempControl-21psu","C2",293,20.16041015625,26.85287109375,21.1,21.1,"treatment",1.80493484672155,3.20114092374142,1.74923056419245,5.3962780050301
"294","VIK","TempControl-21psu","C2",294,20.16041015625,26.85287109375,21.4,21.4,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.5092958640666
"295","VAT","TempControl-21psu","C2",295,20.16041015625,26.85287109375,21.4,21.4,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.5092958640666
"296","KAL","TempControl-21psu","C2",296,20.16041015625,26.85287109375,21.3,21.3,"treatment",1.80493484672155,3.20114092374142,1.78285010614363,5.47162324438776
"297","VIK","TempControl-7psu","C2",297,20.16041015625,26.85287109375,7.2,7.2,"treatment",1.80493484672155,3.20114092374142,-0.5873276014143,0.159783869672292
"298","HOG","TempControl-7psu","C2",298,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"299","HOR","TempControl-7psu","C2",299,20.16041015625,26.85287109375,7,6.9,"treatment",1.80493484672155,3.20114092374142,-0.620947143365477,0.0467660106357931
"300","BJO","TempControl-7psu","C2",300,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"301","BAR","TempControl-7psu","C2",301,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"302","VAT","TempControl-7psu","C2",302,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"303","KUR","TempControl-7psu","C2",303,20.16041015625,26.85287109375,7,7,"treatment",1.80493484672155,3.20114092374142,-0.620947143365477,0.0844386303146261
"304","KAL","TempControl-7psu","C2",304,20.16041015625,26.85287109375,7,7,"treatment",1.80493484672155,3.20114092374142,-0.620947143365477,0.0844386303146261
"305","VIK","TempControl-21psu","C2",305,20.16041015625,26.85287109375,21.4,19.4,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,4.75584347048993
"306","BJO","TempControl-21psu","C2",306,20.16041015625,26.85287109375,21.35,21.3,"treatment",1.80493484672155,3.20114092374142,1.79125499163143,5.47162324438776
"307","HOG","TempControl-21psu","C2",307,20.16041015625,26.85287109375,21.3,21.3,"treatment",1.80493484672155,3.20114092374142,1.78285010614363,5.47162324438776
"308","BAR","TempControl-21psu","C2",308,20.16041015625,26.85287109375,21.4,21.3,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.47162324438776
"309","VAT","TempControl-21psu","C2",309,20.16041015625,26.85287109375,21.4,21.4,"treatment",1.80493484672155,3.20114092374142,1.79965987711922,5.5092958640666
"310","KAL","TempControl-21psu","C2",310,20.16041015625,26.85287109375,21.2,21.2,"treatment",1.80493484672155,3.20114092374142,1.76604033516804,5.43395062470893
"311","KUR","TempControl-21psu","C2",311,20.16041015625,26.85287109375,21.2,21.2,"treatment",1.80493484672155,3.20114092374142,1.76604033516804,5.43395062470893
"312","HOR","TempControl-21psu","C2",312,20.16041015625,26.85287109375,21.3,21.3,"treatment",1.80493484672155,3.20114092374142,1.78285010614363,5.47162324438776
"313","VAT","TempControl-7psu","C2",313,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"314","KAL","TempControl-7psu","C2",314,20.16041015625,26.85287109375,7,7,"treatment",1.80493484672155,3.20114092374142,-0.620947143365477,0.0844386303146261
"315","KUR","TempControl-7psu","C2",315,20.16041015625,26.85287109375,7.1,7,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.0844386303146261
"316","BJO","TempControl-7psu","C2",316,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"317","VIK","TempControl-7psu","C2",317,20.16041015625,26.85287109375,7.2,7.2,"treatment",1.80493484672155,3.20114092374142,-0.5873276014143,0.159783869672292
"318","HOG","TempControl-7psu","C2",318,20.16041015625,26.85287109375,7.2,7.2,"treatment",1.80493484672155,3.20114092374142,-0.5873276014143,0.159783869672292
"319","HOR","TempControl-7psu","C2",319,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"320","BAR","TempControl-7psu","C2",320,20.16041015625,26.85287109375,7.1,7.1,"treatment",1.80493484672155,3.20114092374142,-0.604137372389888,0.122111249993459
"321","VIK","TempControl-21psu","C3",321,20.203310546875,24.150146484375,21.35,21.3,"treatment",1.82587516581305,0.40634873910867,1.79125499163143,5.47162324438776
"322","VAT","TempControl-21psu","C3",322,20.203310546875,24.150146484375,21.35,21.3,"treatment",1.82587516581305,0.40634873910867,1.79125499163143,5.47162324438776
"323","BJO","TempControl-21psu","C3",323,20.203310546875,24.150146484375,21.2,21.1,"treatment",1.82587516581305,0.40634873910867,1.76604033516804,5.3962780050301
"324","KAL","TempControl-21psu","C3",324,20.203310546875,24.150146484375,21.2,21.2,"treatment",1.82587516581305,0.40634873910867,1.76604033516804,5.43395062470893
"325","BAR","TempControl-21psu","C3",325,20.203310546875,24.150146484375,21.25,21.2,"treatment",1.82587516581305,0.40634873910867,1.77444522065584,5.43395062470893
"326","HOG","TempControl-21psu","C3",326,20.203310546875,24.150146484375,21.2,21.2,"treatment",1.82587516581305,0.40634873910867,1.76604033516804,5.43395062470893
"327","KUR","TempControl-21psu","C3",327,20.203310546875,24.150146484375,21.15,21.1,"treatment",1.82587516581305,0.40634873910867,1.75763544968025,5.3962780050301
"328","HOR","TempControl-21psu","C3",328,20.203310546875,24.150146484375,21.1,21.1,"treatment",1.82587516581305,0.40634873910867,1.74923056419245,5.3962780050301
"329","BAR","TempControl-7psu","C3",329,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"330","HOG","TempControl-7psu","C3",330,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"331","VIK","TempControl-7psu","C3",331,20.203310546875,24.150146484375,7.2,7.2,"treatment",1.82587516581305,0.40634873910867,-0.5873276014143,0.159783869672292
"332","VAT","TempControl-7psu","C3",332,20.203310546875,24.150146484375,7.15,7.1,"treatment",1.82587516581305,0.40634873910867,-0.595732486902094,0.122111249993459
"333","KUR","TempControl-7psu","C3",333,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"334","BJO","TempControl-7psu","C3",334,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"335","KAL","TempControl-7psu","C3",335,20.203310546875,24.150146484375,7,6.9,"treatment",1.82587516581305,0.40634873910867,-0.620947143365477,0.0467660106357931
"336","HOR","TempControl-7psu","C3",336,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"337","KAL","TempControl-21psu","C3",337,20.203310546875,24.150146484375,21.15,21.1,"treatment",1.82587516581305,0.40634873910867,1.75763544968025,5.3962780050301
"338","HOG","TempControl-21psu","C3",338,20.203310546875,24.150146484375,21.25,21.2,"treatment",1.82587516581305,0.40634873910867,1.77444522065584,5.43395062470893
"339","BAR","TempControl-21psu","C3",339,20.203310546875,24.150146484375,21.2,21.1,"treatment",1.82587516581305,0.40634873910867,1.76604033516804,5.3962780050301
"340","VIK","TempControl-21psu","C3",340,20.203310546875,24.150146484375,21.25,21.2,"treatment",1.82587516581305,0.40634873910867,1.77444522065584,5.43395062470893
"341","HOR","TempControl-21psu","C3",341,20.203310546875,24.150146484375,21.2,21.2,"treatment",1.82587516581305,0.40634873910867,1.76604033516804,5.43395062470893
"342","BJO","TempControl-21psu","C3",342,20.203310546875,24.150146484375,21.15,21.1,"treatment",1.82587516581305,0.40634873910867,1.75763544968025,5.3962780050301
"343","VAT","TempControl-21psu","C3",343,20.203310546875,24.150146484375,21.35,21.3,"treatment",1.82587516581305,0.40634873910867,1.79125499163143,5.47162324438776
