"","coast","pop","mll_no","indv_no","pop_no","site_full","trt","median_temp","max_temp","median_sal","min_sal","cf"
"188","west","GOT",179,"GOT-09","09","Gottskär","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"189","west","GRO",193,"GRO-01","01","Grötvik","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"190","west","GRO",197,"GRO-10","10","Grötvik","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"191","west","HOG",200,"HOG-01","01","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"192","west","HOG",203,"HOG-04","04","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"193","west","HOG",204,"HOG-05","05","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"194","west","HOG",205,"HOG-06","06","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"195","west","HOG",208,"HOG-09","09","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"196","west","HOG",210,"HOG-15","15","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"197","west","HOG",212,"HOG-17","17","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"198","west","HOG",213,"HOG-18","18","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"199","west","HOG",214,"HOG-10","10","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"200","west","HOG",216,"HOG-02","02","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"201","west","HOG",217,"HOG-07","07","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"202","west","HOG",218,"HOG-19","19","Höganäs","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"203","west","ALA",219,"ALA-01","01","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"204","west","ALA",220,"ALA-04","04","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"205","west","ALA",222,"ALA-02","02","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"206","west","ALA",229,"ALA-09","09","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"207","west","ALA",230,"ALA-03","03","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"208","west","ALA",231,"ALA-11","11","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"209","west","ALA",233,"ALA-13","13","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"210","west","ALA",234,"ALA-14","14","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"211","west","ALA",236,"ALA-15","15","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"212","west","ALA",237,"ALA-17","17","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"213","west","ALA",238,"ALA-18","18","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"214","west","ALA",239,"ALA-19","19","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"215","west","ALA",240,"ALA-20","20","Ålabadarna","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"216","west","BAR",241,"BAR-01","01","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"217","west","BAR",244,"BAR-02","02","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"218","west","BAR",247,"BAR-03","03","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"219","west","BAR",250,"BAR-06","06","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"220","west","BAR",251,"BAR-07","07","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"221","west","BAR",255,"BAR-10","10","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"222","west","BAR",258,"BAR-14","14","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"223","west","BAR",259,"BAR-15","15","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"224","west","BAR",260,"BAR-16","16","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"225","west","BAR",261,"BAR-17","17","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"226","west","BAR",262,"BAR-18","18","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"227","west","BAR",263,"BAR-19","19","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"228","west","BAR",264,"BAR-20","20","Barsebäck hamn","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"229","west","LOM",265,"LOM-01","01","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"230","west","LOM",267,"LOM-02","02","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"231","west","LOM",268,"LOM-04","04","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"232","west","LOM",270,"LOM-05","05","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"233","west","LOM",273,"LOM-07","07","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"234","west","LOM",274,"LOM-10","10","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"235","west","LOM",275,"LOM-11","11","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"236","west","LOM",277,"LOM-12","12","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"237","west","LOM",278,"LOM-14","14","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"238","west","LOM",279,"LOM-16","16","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"239","west","LOM",280,"LOM-17","17","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"240","west","LOM",281,"LOM-18","18","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"241","west","LOM",282,"LOM-19","19","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
"242","west","LOM",284,"LOM-20","20","South Lomma Bay","TempWarm-16psu",3.12868556426628,4.04838935694092,0.734582292253784,2.44207699008182,"future"
