"","pop","median_temp","max_temp","median_sal","min_sal","trt","tank_ID","bagnum_text"
"1","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-16psu","B2",161
"2","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-16psu","B4",244
"3","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-21psu","A1",3
"4","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-21psu","C3",325
"5","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-7psu","A2",45
"6","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-5psu","A4",127
"7","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-5psu","B4",249
"8","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-16psu","B1",129
"9","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-21psu","C2",291
"10","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-5psu","A3",90
"11","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-16psu","B3",197
"12","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-5psu","B2",173
"13","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-21psu","C4",376
"14","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-21psu","C2",308
"15","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-7psu","A1",28
"16","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-7psu","A1",16
"17","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-5psu","B1",138
"18","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-5psu","B3",219
"19","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-7psu","C2",301
"20","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-21psu","C1",262
"21","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-21psu","A1",21
"22","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempWarm-5psu","B4",235
"23","BAR",0.28230499709224,-0.907667393835025,0.955634931061204,-0.0316909409816569,"TempControl-7psu","A2",63
