"","coast","pop","mll_no","indv_no","pop_no","site_full","trt","median_temp","max_temp","median_sal","min_sal","cf"
"188","east","BUR",499,"BUR-10","10","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"189","east","BUR",501,"BUR-11","11","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"190","east","BUR",504,"BUR-13","13","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"191","east","BUR",507,"BUR-14","14","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"192","east","BUR",507,"BUR-15","15","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"193","east","BUR",508,"BUR-16","16","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"194","east","BUR",509,"BUR-17","17","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"195","east","BUR",511,"BUR-18","18","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"196","east","BUR",511,"BUR-20","20","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"197","east","BAD",519,"BAD-03","03","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"198","east","BAD",519,"BAD-04","04","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"199","east","BAD",519,"BAD-05","05","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"200","east","BAD",519,"BAD-08","08","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"201","east","BAD",519,"BAD-10","10","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"202","east","BAD",519,"BAD-15","15","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"203","east","BAD",520,"BAD-06","06","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"204","east","BAD",520,"BAD-13","13","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"205","east","BAD",526,"BAD-16","16","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"206","east","BAD",526,"BAD-18","18","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"207","east","BAD",526,"BAD-27","27","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"208","east","BAD",533,"BAD-17","17","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"209","east","BAD",533,"BAD-19","19","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"210","east","BAD",533,"BAD-21","21","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"211","east","BAD",533,"BAD-22","22","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"212","east","BAD",533,"BAD-23","23","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"213","east","BAD",533,"BAD-24","24","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"214","east","BAD",533,"BAD-25","25","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"215","east","BAD",533,"BAD-26","26","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"216","east","LJU",540,"LJU-01","01","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"217","east","LJU",540,"LJU-02","02","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"218","east","LJU",540,"LJU-03","03","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"219","east","LJU",540,"LJU-04","04","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"220","east","LJU",540,"LJU-05","05","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"221","east","LJU",540,"LJU-06","06","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"222","east","LJU",546,"LJU-08","08","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"223","east","LJU",546,"LJU-09","09","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"224","east","LJU",546,"LJU-10","10","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"225","east","LJU",546,"LJU-11","11","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"226","east","LJU",546,"LJU-12","12","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"227","east","LJU",546,"LJU-13","13","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"228","east","LJU",546,"LJU-14","14","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"229","east","LJU",546,"LJU-18","18","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"230","east","LJU",546,"LJU-19","19","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"231","east","LJU",551,"LJU-17","17","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"232","east","LJU",555,"LJU-20","20","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"233","east","KLI",561,"KLI-07","07","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"234","east","KLI",561,"KLI-08","08","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"235","east","KLI",561,"KLI-09","09","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"236","east","KLI",561,"KLI-15","15","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"237","east","KLI",561,"KLI-16","16","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"238","east","KLI",561,"KLI-01","01","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"239","east","KLI",561,"KLI-14","14","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"240","east","KLI",563,"KLI-02","02","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"241","east","KLI",563,"KLI-03","03","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"242","east","KLI",563,"KLI-04","04","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"243","east","KLI",563,"KLI-05","05","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"244","east","KLI",563,"KLI-10","10","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"245","east","KLI",563,"KLI-13","13","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"246","east","KLI",563,"KLI-12","12","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"247","east","KLI",569,"KLI-06","06","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"248","east","KLI",573,"KLI-18","18","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"249","east","KLI",573,"KLI-19","19","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"250","east","KLI",575,"KLI-17","17","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"251","east","KLI",575,"KLI-20","20","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"252","east","HOR",587,"HOR-10","10","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"253","east","HOR",587,"HOR-11","11","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"254","east","HOR",587,"HOR-12","12","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"255","east","HOR",587,"HOR-13","13","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"256","east","HOR",587,"HOR-14","14","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"257","east","HOR",587,"HOR-15","15","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"258","east","HOR",587,"HOR-16","16","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"259","east","HOR",587,"HOR-17","17","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"260","east","HOR",587,"HOR-18","18","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"261","east","HOR",587,"HOR-19","19","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"262","east","HOR",587,"HOR-02","02","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"263","east","HOR",587,"HOR-03","03","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"264","east","HOR",587,"HOR-05","05","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"265","east","HOR",587,"HOR-08","08","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"266","east","HOR",587,"HOR-09","09","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"267","east","HOR",587,"HOR-20","20","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"268","east","SLI",594,"SLI-04","04","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"269","east","SLI",597,"SLI-02","02","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"270","east","SLI",597,"SLI-06","06","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"271","east","SLI",597,"SLI-08","08","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"272","east","SLI",597,"SLI-09","09","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"273","east","SLI",597,"SLI-10","10","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"274","east","SLI",597,"SLI-11","11","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"275","east","SLI",597,"SLI-12","12","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"276","east","SLI",597,"SLI-14","14","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"277","east","SLI",597,"SLI-16","16","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"278","east","SLI",597,"SLI-18","18","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"279","east","SLI",597,"SLI-01","01","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"280","east","SLI",597,"SLI-03","03","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"281","east","SLI",597,"SLI-07","07","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"282","east","SLI",597,"SLI-15","15","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"283","east","SLI",597,"SLI-17","17","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"284","east","SLI",597,"SLI-19","19","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"285","east","SLI",597,"SLI-20","20","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"286","east","SLI",606,"SLI-05","05","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"287","east","EKO",615,"EKO-01","01","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"288","east","EKO",615,"EKO-02","02","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"289","east","EKO",615,"EKO-03","03","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"290","east","EKO",615,"EKO-04","04","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"291","east","EKO",615,"EKO-05","05","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"292","east","EKO",615,"EKO-06","06","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"293","east","EKO",615,"EKO-07","07","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"294","east","EKO",615,"EKO-08","08","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"295","east","EKO",615,"EKO-10","10","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"296","east","EKO",615,"EKO-11","11","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"297","east","EKO",615,"EKO-12","12","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"298","east","EKO",615,"EKO-13","13","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"299","east","EKO",615,"EKO-14","14","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"300","east","EKO",615,"EKO-15","15","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"301","east","EKO",615,"EKO-16","16","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"302","east","EKO",615,"EKO-17","17","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"303","east","EKO",615,"EKO-18","18","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"304","east","EKO",615,"EKO-19","19","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"305","east","EKO",615,"EKO-20","20","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"306","east","EKO",624,"EKO-09","09","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"307","east","KRA",642,"KRA-04","04","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"308","east","KRA",642,"KRA-11","11","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"309","east","KRA",642,"KRA-15","15","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"310","east","KRA",642,"KRA-17","17","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"311","east","KRA",642,"KRA-18","18","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"312","east","KRA",642,"KRA-01","01","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"313","east","KRA",642,"KRA-03","03","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"314","east","KRA",642,"KRA-16","16","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"315","east","KRA",642,"KRA-20","20","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"316","east","NYN",649,"NYN-03","03","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"317","east","NYN",659,"NYN-02","02","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"318","east","NYN",659,"NYN-04","04","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"319","east","NYN",659,"NYN-11","11","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"320","east","NYN",659,"NYN-12","12","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"321","east","NYN",659,"NYN-13","13","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"322","east","NYN",659,"NYN-14","14","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"323","east","NYN",659,"NYN-18","18","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"324","east","NYN",659,"NYN-19","19","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"325","east","NYN",659,"NYN-01","01","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"326","east","NYN",659,"NYN-07","07","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"327","east","NYN",659,"NYN-08","08","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"328","east","NYN",659,"NYN-09","09","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"329","east","NYN",659,"NYN-10","10","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"330","east","NYN",659,"NYN-15","15","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"331","east","NYN",659,"NYN-16","16","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"332","east","NYN",659,"NYN-17","17","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"333","east","GAL",669,"GAL-01","01","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"334","east","GAL",669,"GAL-02","02","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"335","east","GAL",669,"GAL-03","03","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"336","east","GAL",669,"GAL-04","04","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"337","east","GAL",669,"GAL-05","05","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"338","east","GAL",669,"GAL-06","06","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"339","east","GAL",669,"GAL-07","07","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"340","east","GAL",669,"GAL-08","08","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"341","east","GAL",669,"GAL-09","09","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"342","east","GAL",669,"GAL-10","10","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"343","east","GAL",669,"GAL-11","11","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"344","east","GAL",669,"GAL-12","12","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"345","east","GAL",669,"GAL-13","13","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"346","east","GAL",669,"GAL-14","14","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"347","east","GAL",669,"GAL-15","15","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"348","east","GAL",687,"GAL-16","16","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"349","east","GAL",687,"GAL-17","17","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"350","east","GAL",687,"GAL-18","18","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"351","east","GAL",687,"GAL-19","19","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"352","east","GAL",687,"GAL-20","20","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"353","east","BJO",703,"BJO-01","01","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"354","east","BJO",703,"BJO-02","02","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"355","east","BJO",703,"BJO-04","04","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"356","east","BJO",703,"BJO-05","05","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"357","east","BJO",703,"BJO-06","06","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"358","east","BJO",703,"BJO-07","07","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"359","east","BJO",703,"BJO-08","08","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"360","east","BJO",703,"BJO-09","09","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"361","east","BJO",703,"BJO-10","10","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"362","east","BJO",703,"BJO-12","12","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"363","east","BJO",703,"BJO-13","13","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"364","east","BJO",703,"BJO-14","14","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"365","east","BJO",703,"BJO-15","15","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"366","east","BJO",703,"BJO-16","16","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"367","east","BJO",703,"BJO-20","20","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"368","east","BJO",703,"BJO-03","03","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"369","east","BJO",703,"BJO-17","17","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"370","east","BJO",703,"BJO-18","18","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"371","east","BJO",703,"BJO-19","19","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"372","east","RAU",714,"RAU-01","01","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"373","east","RAU",714,"RAU-02","02","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"374","east","RAU",714,"RAU-03","03","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"375","east","RAU",714,"RAU-04","04","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"376","east","RAU",714,"RAU-05","05","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"377","east","RAU",714,"RAU-06","06","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"378","east","RAU",714,"RAU-07","07","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
